495.72971,1829
496.15106,1917
496.57242,1786
496.9938,1780
497.41516,1833
497.83652,1913
498.25784,1899
498.6792,1817
499.10052,1751
499.52188,1934
499.94321,1865
500.36453,1879
500.78586,1972
501.20718,1949
501.62848,1845
502.0498,1911
502.4711,1946
502.8924,2010
503.31369,1856
503.73499,1907
504.15628,1972
504.57758,1951
504.99884,1915
505.4201,1973
505.8414,2027
506.26266,2109
506.68393,1936
507.10516,2082
507.52643,2073
507.94766,2033
508.3689,2048
508.79013,2050
509.21136,2180
509.6326,2118
510.05383,2044
510.47504,2095
510.89627,2163
511.31747,2293
511.73868,2093
512.15985,2139
512.58105,2315
513.00226,2230
513.4234,2200
513.8446,2245
514.26581,2314
514.68695,2351
515.10809,2196
515.52924,2369
515.95044,2407
516.37158,2526
516.79272,2459
517.21387,2441
517.63495,2522
518.05609,2534
518.47723,2596
518.89832,2541
519.31946,2484
519.74054,2671
520.16162,2582
520.58276,2565
521.00385,2651
521.42493,2798
521.84601,2740
522.26709,2814
522.68811,2984
523.10919,2983
523.53027,2910
523.95129,3028
524.37231,2983
524.7934,3156
525.21442,3022
525.63544,3100
526.05646,3226
526.47748,3069
526.8985,3254
527.31946,3264
527.74048,3456
528.1615,3463
528.58246,3430
529.00342,3384
529.42444,3681
529.8454,3594
530.26636,3511
530.68732,3669
531.10828,3874
531.52917,3929
531.95013,3888
532.37109,3916
532.79199,4240
533.21289,4124
533.63385,4154
534.05475,4292
534.47565,4399
534.89655,4570
535.31744,4432
535.73834,4624
536.15918,4806
536.58008,4842
537.00092,5014
537.42175,5103
537.84265,5285
538.26349,5266
538.68433,5392
539.10516,5585
539.526,5663
539.94678,5802
540.36761,5920
540.78839,6146
541.20923,6283
541.63,6535
542.05078,6497
542.47156,6663
542.89233,6934
543.31311,7147
543.73389,7291
544.1546,7506
544.57538,7584
544.99609,7888
545.41687,8013
545.83759,8391
546.2583,8679
546.67902,8942
547.09973,8974
547.52039,9129
547.9411,9559
548.36176,9889
548.78247,10077
549.20313,10303
549.62378,10606
550.04443,11159
550.46509,11242
550.88574,11554
551.3064,11838
551.72699,12317
552.14764,12517
552.56824,12904
552.98883,13436
553.40942,13788
553.83002,14329
554.25061,14660
554.6712,15151
555.09174,15579
555.51233,16044
555.93286,16572
556.35339,17133
556.77399,17784
557.19452,17919
557.61505,18541
558.03552,19244
558.45605,19670
558.87653,20456
559.29706,20936
559.71753,21768
560.138,22310
560.55847,23146
560.97894,23867
561.39941,24742
561.81989,25370
562.2403,25938
562.66071,26778
563.08118,27684
563.50159,28593
563.922,29378
564.34241,30272
564.76276,31478
565.18317,32051
565.60358,33085
566.02393,33973
566.44427,35165
566.86462,35979
567.28497,37396
567.70532,38352
568.12567,39693
568.54596,40423
568.96631,41534
569.3866,42837
569.80688,44526
570.22717,45330
570.64746,46775
571.06775,48379
571.48798,49517
571.90826,50872
572.32849,52098
572.74872,53541
573.16901,54828
573.58923,56273
574.0094,57645
574.42963,59339
574.84985,61022
575.27002,62695
575.69019,64173
576.11035,66357
576.53052,68393
576.95068,69765
577.37085,71413
577.79095,73241
578.21112,75265
578.63123,77556
579.05133,79017
579.47144,81474
