Wavelength (nm),Spectral photon flux (1/[s m2 nm])
874.14819,4262708996130069.0
874.55615,4234035116253445.5
874.96417,4222965296604915.5
875.37207,4184136990687543.0
875.78003,4172662268501234.5
876.18793,4130155899091969.5
876.59576,4092786703071214.5
877.0036,4113726343589381.0
877.41144,4064437625041905.0
877.81921,4064825782917817.5
878.22699,4021694212186768.0
878.63477,3994258587385752.5
879.04248,3961570818976000.5
879.45013,3944365171211338.5
879.85779,3934550527264641.5
880.26544,3883668782094314.5
880.6731,3880360775199039.5
881.08063,3863689904767146.0
881.48822,3869430446919417.5
881.89575,3832080138621773.5
882.30328,3777307439201344.0
882.71075,3722125596012949.0
883.11823,3755646175671732.5
883.52563,3740327137940612.5
883.93304,3687287304853999.0
884.34045,3632038940760418.0
884.7478,3644866182845801.5
885.15509,3639550076553251.0
885.56244,3596147573783140.5
885.96973,3558536106678136.0
886.37695,3553086362372660.5
886.78418,3544746323247652.5
887.19141,3506990683687031.5
887.59857,3474523193101787.0
888.00568,3494158840141328.5
888.41284,3453421796325556.5
888.81989,3424341555154271.0
889.22699,3417115107134285.5
889.63403,3378231794855862.5
890.04102,3392587007401633.0
890.44806,3363139359385684.5
890.85498,3349536987477862.5
891.26196,3336781332799098.0
891.66882,3322958552755539.5
892.07574,3296546008386059.0
892.4826,3239572036061165.5
892.8894,3263114147082926.5
893.2962,3220475560580643.5
893.703,3193191083003062.5
894.10974,3176967631375916.5
894.51648,3148461799645518.5
894.92316,3176707570905906.0
895.32983,3135441972785779.0
895.73651,3115682930939758.5
896.14313,3110046774485396.5
896.54974,3078752365961392.0
896.9563,3040634415221984.5
897.36285,3054702279757562.5
897.76935,3032094774192193.0
898.17584,3005286328608753.0
898.58228,2975778204031467.5
898.98871,2920988918358929.0
899.39514,2906759609382420.5
899.80151,2911537751810144.5
900.20789,2880612903945758.0
900.6142,2878666392713092.5
901.02051,2870414417475170.0
901.42676,2821200387108792.0
901.83301,2784444432961137.0
902.2392,2761905735723302.0
902.64545,2767015763794890.5
903.05157,2784502048967859.5
903.4577,2723949386437641.0
903.86383,2707830141766403.5
904.2699,2701351997939008.0
904.67596,2700262595888936.0
905.08203,2656041730997596.5
905.48798,2652833453759526.0
905.89398,2633013221255379.0
906.29993,2638523998333879.0
906.70587,2606976102358365.5
907.11176,2599421315437388.0
907.51764,2569219223698902.0
907.92346,2563930567044032.0
908.32928,2552414303686892.5
908.73505,2503610632025385.0
909.14081,2510911969338347.5
909.54651,2476762878646403.5
909.95221,2451617233938454.0
910.35791,2412991371397265.0
910.76355,2448924873736036.5
911.16919,2403074081823740.5
911.57477,2421082568677050.5
911.98035,2394442802093678.5
912.38586,2378709347138021.0
912.79138,2406107002224979.0
913.1969,2350178502464548.5
913.60236,2331557700818345.0
914.00775,2322771711040675.0
914.41315,2311874151915465.5
914.81854,2304689974671872.5
915.22388,2272027666250246.0
915.62921,2255774264192560.5
916.03448,2272832076980550.0
916.43976,2221916478612681.8
916.84497,2225381310865263.0
917.25018,2219706968768549.2
917.65533,2203438811223401.2
918.06049,2207679580179140.5
918.46564,2165956115265000.0
918.87073,2192643961538284.2
919.27582,2166011669643366.8
919.68085,2152589546928574.2
920.08582,2110926404621872.0
920.49084,2125087042054974.2
