495.72971,1
496.15106,40
496.57242,73
496.9938,72
497.41516,43
497.83652,-11
498.25784,65
498.6792,69
499.10052,-44
499.52188,27
499.94321,45
500.36453,98
500.78586,161
501.20718,35
501.62848,62
502.0498,144
502.4711,118
502.8924,-21
503.31369,-38
503.73499,64
504.15628,30
504.57758,-1
504.99884,-58
505.4201,103
505.8414,26
506.26266,51
506.68393,40
507.10516,169
507.52643,75
507.94766,65
508.3689,83
508.79013,130
509.21136,107
509.6326,-11
510.05383,6
510.47504,114
510.89627,73
511.31747,63
511.73868,41
512.15985,118
512.58105,46
513.00226,2
513.4234,106
513.8446,170
514.26581,61
514.68695,82
515.10809,12
515.52924,77
515.95044,145
516.37158,59
516.79272,114
517.21387,176
517.63495,94
518.05609,-6
518.47723,147
518.89832,153
519.31946,-230
519.74054,43
520.16162,85
520.58276,111
521.00385,125
521.42493,73
521.84601,180
522.26709,175
522.68811,188
523.10919,100
523.53027,249
523.95129,241
524.37231,246
524.7934,183
525.21442,135
525.63544,202
526.05646,196
526.47748,139
526.8985,182
527.31946,251
527.74048,220
528.1615,115
528.58246,101
529.00342,215
529.42444,266
529.8454,170
530.26636,221
530.68732,293
531.10828,267
531.52917,233
531.95013,208
532.37109,264
532.79199,282
533.21289,231
533.63385,271
534.05475,307
534.47565,270
534.89655,336
535.31744,293
535.73834,401
536.15918,351
536.58008,327
537.00092,296
537.42175,294
537.84265,295
538.26349,284
538.68433,317
539.10516,318
539.526,376
539.94678,377
540.36761,369
540.78839,433
541.20923,473
541.63,336
542.05078,404
542.47156,519
542.89233,499
543.31311,510
543.73389,468
544.1546,541
544.57538,535
544.99609,523
545.41687,521
545.83759,637
546.2583,661
546.67902,524
547.09973,532
547.52039,636
547.9411,617
548.36176,603
548.78247,564
549.20313,749
549.62378,673
550.04443,664
550.46509,743
550.88574,797
551.3064,738
551.72699,697
552.14764,712
552.56824,814
552.98883,836
553.40942,817
553.83002,831
554.25061,950
554.6712,907
555.09174,868
555.51233,867
555.93286,1013
556.35339,942
556.77399,953
557.19452,910
557.61505,975
558.03552,1072
558.45605,1026
558.87653,1011
559.29706,1189
559.71753,1088
560.138,1054
560.55847,1150
560.97894,1330
561.39941,1137
561.81989,1105
562.2403,1254
562.66071,1290
563.08118,1306
563.50159,1372
563.922,1400
564.34241,1411
564.76276,1452
565.18317,1356
565.60358,1450
566.02393,1514
566.44427,1592
566.86462,1538
567.28497,1454
567.70532,1682
568.12567,1691
568.54596,1617
568.96631,1679
569.3866,1749
569.80688,1806
570.22717,1787
570.64746,1882
571.06775,1942
571.48798,1993
571.90826,1850
572.32849,1892
572.74872,2003
573.16901,2039
573.58923,1900
574.0094,2049
574.42963,2117
574.84985,2121
575.27002,2189
575.69019,2183
576.11035,2268
576.53052,2272
576.95068,2237
577.37085,2370
577.79095,2407
578.21112,2391
578.63123,2405
579.05133,2426
579.47144,2511
579.89154,2550
580.31165,2383
580.73169,2451
581.15179,2815
581.57184,2727
581.99188,2711
582.41193,2732
582.83197,2773
583.25195,2840
583.672,2804
584.09198,2886
584.51202,3068
584.93201,3047
585.35199,2959
585.77197,3071
586.19189,3118
586.61188,3149
587.0318,3242
587.45172,3207
587.87164,3388
588.29156,3273
588.71149,3286
589.13141,3484
589.55127,3476
589.97113,3562
590.39099,3444
590.81085,3493
591.23071,3669
591.65057,3639
592.07037,3663
592.49023,3589
592.91003,3867
593.32983,3810
593.74963,3727
594.16943,3857
594.58917,3752
595.00897,3988
595.42871,3960
595.84845,4038
596.26819,3948
596.68793,3977
597.10767,4029
597.52734,3994
597.94708,4267
598.36676,4288
598.78644,4170
599.20612,4208
599.62573,4454
600.04541,4460
600.46503,4345
600.88464,4268
601.30426,4449
601.72388,4509
602.14349,4458
602.56311,4527
602.98267,4658
603.40222,4485
603.82178,4655
604.24133,4541
604.66089,4762
605.08038,4837
605.49994,4836
605.91943,4742
606.33893,4885
606.75842,4796
607.17792,5019
607.59735,4959
608.01685,4982
608.43628,5017
608.85571,4989
609.27515,4991
609.69458,5339
610.11395,5189
610.53339,4560
610.95276,5215
611.37213,5267
611.7915,5440
612.21082,5281
612.63019,5308
613.0495,5448
613.46881,5601
613.88812,5558
614.30743,5533
614.72675,5621
615.146,5560
615.56531,5613
615.98456,5446
616.40381,5748
616.823,5833
617.24225,5626
617.66144,5728
618.08069,5899
618.49988,5854
618.91907,5850
619.3382,5825
619.75739,5961
620.17651,5891
620.59564,5903
621.01477,5975
621.4339,5961
621.85303,5884
622.27209,5980
622.69116,6008
623.11023,6050
623.5293,6118
623.94836,5909
624.36743,6143
624.78644,6181
625.20544,6241
625.62445,6000
626.04346,6096
626.4624,6317
626.88141,6245
627.30035,6187
627.7193,6131
628.13824,6282
628.55719,6179
628.97607,6313
629.39496,6320
629.81384,6240
630.23273,6235
630.65161,6195
631.0705,6301
631.48932,6448
631.90814,6434
632.32697,6134
632.74579,6350
633.16455,6227
633.58337,6351
634.00214,6299
634.4209,6294
634.83966,6406
635.25836,6395
635.67712,6315
636.09583,6406
636.51453,6486
636.93323,6356
637.35193,6310
637.77057,6330
638.18921,6480
638.60785,6315
639.02649,6313
639.44513,6257
639.86371,6431
640.28235,6361
640.70093,6434
641.11951,6320
641.53802,6467
641.9566,6467
642.37512,6349
642.79364,6413
643.21216,6351
643.63068,6458
644.04913,6490
644.46759,6304
644.88605,6441
645.3045,6338
645.72296,6305
646.14136,6258
646.55981,6383
646.97821,6472
647.39655,6289
647.81494,6226
648.23334,6467
648.65167,6552
649.07001,6540
649.48834,6202
649.90662,6406
650.32495,6385
650.74323,6225
651.1615,6257
651.57971,6325
651.99799,6336
652.4162,6224
652.83447,6064
653.25262,6142
653.67084,6033
654.08905,6082
654.5072,6070
654.92535,6104
655.34351,6060
655.76166,6005
656.17975,6046
656.59784,6000
657.01593,5923
657.43402,5842
657.85211,5731
658.27014,5762
658.68817,5790
659.1062,5769
659.52423,5744
659.94226,5724
660.36023,5794
660.7782,5734
661.19617,5694
661.61407,5601
662.03204,5570
662.44995,5609
662.86786,5497
663.28577,5687
663.70361,5575
664.12152,5451
664.53937,5452
664.95721,5606
665.375,5574
665.79285,5387
666.21063,5306
666.62842,5493
667.0462,5388
667.46399,5228
667.88171,5290
668.29944,5475
668.71716,5455
669.13489,5344
669.55255,5274
669.97021,5284
670.38788,5270
670.80554,5119
671.22321,5259
671.64081,5400
672.05841,5219
672.47601,5282
672.89355,5310
673.31116,5364
673.7287,5274
674.14624,5097
674.56378,5137
674.98126,5237
675.39874,5162
675.81622,5215
676.2337,5134
676.65118,5268
677.0686,5044
677.48602,5149
677.90344,5072
678.32086,5180
678.73822,5177
679.15558,5075
679.57294,5034
679.9903,5010
680.40759,5027
680.82495,4840
681.24225,4841
681.65948,4886
682.07678,5023
682.49402,4842
682.91125,4837
683.32849,4942
683.74573,4839
684.1629,4717
684.58008,4730
684.99725,4794
685.41437,4667
685.83154,4695
686.24866,4609
686.66577,4479
687.08289,4635
687.49994,4536
687.91699,4383
688.33405,4422
688.7511,4309
689.16809,4343
689.58508,4314
690.00208,4381
690.41907,4316
690.836,4236
