Wavelength (nm),Spectral photon flux (1/[s m2 nm])
646.97821,1.344706558929982e+16
647.39655,1.3458711552578638e+16
647.81494,1.3546963920416044e+16
648.23334,1.3601483127126856e+16
648.65167,1.3655148715662912e+16
649.07001,1.3728253084169388e+16
649.48834,1.3764603888280158e+16
649.90662,1.3835771749509668e+16
650.32495,1.3863689832096632e+16
650.74323,1.3879516831816556e+16
651.1615,1.39406797890382e+16
651.57971,1.3999092533802228e+16
651.99799,1.3973920164017898e+16
652.4162,1.4072320658304322e+16
652.83447,1.4001361603567398e+16
653.25262,1.4001671241794846e+16
653.67084,1.4071592847268232e+16
654.08905,1.4031698626280648e+16
654.5072,1.4051638086090464e+16
654.92535,1.4037440570290214e+16
655.34351,1.4022748670573608e+16
655.76166,1.401090357998269e+16
656.17975,1.4005253145560198e+16
656.59784,1.399176574469538e+16
657.01593,1.395211244102347e+16
657.43402,1.3959323450856282e+16
657.85211,1.3951349977585214e+16
658.27014,1.391947658524238e+16
658.68817,1.3893092555734662e+16
659.1062,1.385264176051926e+16
659.52423,1.3831842378890984e+16
659.94226,1.3849611746706562e+16
660.36023,1.3875877274698218e+16
660.7782,1.385193808404593e+16
661.19617,1.3820895340720032e+16
661.61407,1.3835354429376806e+16
662.03204,1.3813022673818638e+16
662.44995,1.3817414871929638e+16
662.86786,1.3785578608042034e+16
663.28577,1.3799228405954594e+16
663.70361,1.3814758220081262e+16
664.12152,1.3757751980845332e+16
664.53937,1.371575857273672e+16
664.95721,1.3734955934868666e+16
665.375,1.3695331001271874e+16
665.79285,1.3685687728914514e+16
666.21063,1.3702871234491246e+16
666.62842,1.3730936417483506e+16
667.0462,1.3720771410186788e+16
667.46399,1.3676798736781074e+16
667.88171,1.3666372788768628e+16
668.29944,1.3709271655460218e+16
668.71716,1.3714955968520552e+16
669.13489,1.3682763291082894e+16
669.55255,1.3671379096795812e+16
669.97021,1.3731549528647294e+16
670.38788,1.3690558041037468e+16
670.80554,1.3683807602785324e+16
671.22321,1.3665793482179386e+16
671.64081,1.365963357336554e+16
672.05841,1.3695905555721032e+16
672.47601,1.3742590654205422e+16
672.89355,1.3718346991992684e+16
673.31116,1.3754606214197596e+16
673.7287,1.3773663408567848e+16
674.14624,1.369227320974781e+16
674.56378,1.3698442505115038e+16
674.98126,1.369584747293753e+16
675.39874,1.371847278165233e+16
675.81622,1.3693973485083986e+16
676.2337,1.3669126568001498e+16
676.65118,1.368234853372398e+16
677.0686,1.3638931325733486e+16
677.48602,1.3602890142491788e+16
677.90344,1.3573094360102144e+16
678.32086,1.357405959576798e+16
678.73822,1.3517720100417096e+16
679.15558,1.350943720266095e+16
679.57294,1.3447332112292338e+16
679.9903,1.3445823340382918e+16
680.40759,1.3430191410623934e+16
680.82495,1.3386821005914246e+16
681.24225,1.3313191147431948e+16
681.65948,1.3233376009442262e+16
682.07678,1.3262812674510012e+16
682.49402,1.3277299402348844e+16
682.91125,1.3169225119537636e+16
683.32849,1.3192374855633402e+16
683.74573,1.314923323706342e+16
684.1629,1.3094969211573416e+16
684.58008,1.3061197641034026e+16
684.99725,1.2964511606501302e+16
685.41437,1.2987305684442244e+16
685.83154,1.2909073694227352e+16
686.24866,1.288376867362749e+16
686.66577,1.283948759145048e+16
687.08289,1.2737789216126286e+16
687.49994,1.2720708171593176e+16
687.91699,1.2675847342959884e+16
688.33405,1.2609845771259996e+16
688.7511,1.2527599258679384e+16
689.16809,1.2481920962696568e+16
689.58508,1.2391546808560446e+16
690.00208,1.2369587695110172e+16
690.41907,1.228400140015512e+16
690.836,1.2253588530434952e+16
691.25299,1.2168196936356338e+16
691.66992,1.2124596321865224e+16
692.08679,1.210948156590876e+16
692.50372,1.2018607380382606e+16
692.92059,1.1982667274069372e+16
693.33746,1.19333451251685e+16
693.75433,1.1909006310040646e+16
694.17114,1.183617632862208e+16
694.58801,1.1772879704720304e+16
695.00482,1.1825860406735718e+16
695.42157,1.1747494407657126e+16
695.83838,1.172469250472301e+16
696.25513,1.1678140566147894e+16
696.67188,1.160422472524418e+16
697.08862,1.1609076366415718e+16
697.50531,1.1614452457227166e+16
697.92206,1.1547210103382466e+16
698.33875,1.156699771486536e+16
698.75537,1.1528769774196064e+16
699.17206,1.1488966611112006e+16
699.58868,1.1458868748597022e+16
700.00531,1.1434910077494936e+16
700.42194,1.1394709051495878e+16
700.8385,1.1395978790078572e+16
701.25513,1.132931136807775e+16
701.67169,1.1337865537661454e+16
702.0882,1.126132898829278e+16
702.50476,1.1224833680174844e+16
702.92126,1.1197547457400348e+16
703.33777,1.1193593133580702e+16
703.75427,1.1138816503738514e+16
704.17072,1.1128615684058396e+16
704.58716,1.1102368690462944e+16
705.0036,1.1043943470001714e+16
705.42004,1.0999699901275982e+16
705.83643,1.098335065513189e+16
706.25281,1.0905059952163516e+16
706.66919,1.0905472374331854e+16
707.08557,1.0883157312448056e+16
707.50189,1.0830399437923216e+16
707.91821,1.0755380223021474e+16
708.33453,1.0693617314837688e+16
708.75085,1.0676049083206728e+16
709.16711,1.063735196682744e+16
709.58337,1.0561135981974714e+16
709.99963,1.0550549016139414e+16
710.41589,1.0471446631329368e+16
710.83209,1.0427151445029064e+16
711.24829,1.0427099671886858e+16
711.66449,1.0360375542094728e+16
712.08063,1.0289063643809058e+16
712.49677,1.0259152561386606e+16
712.9129,1.0163985099417988e+16
713.32904,1.0093608497541418e+16
713.74512,1.0097757246923976e+16
714.16125,1.0035103540585152e+16
714.57727,9961716139978708.0
714.99335,9887370782331148.0
715.40936,9835084418777838.0
715.82538,9766572211948846.0
716.24139,9687990657710034.0
716.65741,9640058515424848.0
717.07336,9584633221642804.0
717.48932,9502161586006428.0
717.90527,9473254785497962.0
718.32117,9370782587423288.0
718.73712,9344776267942374.0
719.15302,9277442290565018.0
719.56885,9268518199325096.0
719.98474,9189971041723172.0
720.40057,9171617357117332.0
720.81641,9091736837492364.0
721.23218,9026838601855522.0
721.64801,8986261980807801.0
722.06378,8942665179389310.0
722.47949,8855253478035914.0
