Wavelength (nm),Spectral photon flux (1/[s m2 nm])
633.58337,6.1130458850227224e+16
634.00214,6.118644974740502e+16
634.4209,6.112309036295039e+16
634.83966,6.1143764528056456e+16
635.25836,6.11940959794791e+16
635.67712,6.127434309949249e+16
636.09583,6.137661627666801e+16
636.51453,6.152058969750032e+16
636.93323,6.1428523743145384e+16
637.35193,6.1503721245332616e+16
637.77057,6.157829145743733e+16
638.18921,6.15018646777336e+16
638.60785,6.159680505952269e+16
639.02649,6.1848629921050664e+16
639.44513,6.191729825508996e+16
639.86371,6.177255583446097e+16
640.28235,6.180803983094837e+16
640.70093,6.18164066466363e+16
641.11951,6.1858194518208664e+16
641.53802,6.190616750796612e+16
641.9566,6.172137706042326e+16
642.37512,6.179714494227457e+16
642.79364,6.170652275561921e+16
643.21216,6.1599469190436056e+16
643.63068,6.1634563158706264e+16
644.04913,6.148719732812654e+16
644.46759,6.152359434970377e+16
644.88605,6.148882139138664e+16
645.3045,6.131878920136591e+16
645.72296,6.129620928903976e+16
646.14136,6.114194712367799e+16
646.55981,6.130698670978409e+16
646.97821,6.12221393961618e+16
647.39655,6.1284441834850424e+16
647.81494,6.123177701011754e+16
648.23334,6.118896154477919e+16
648.65167,6.127570677378591e+16
649.07001,6.121819688040178e+16
649.48834,6.116331428588959e+16
649.90662,6.116805725266848e+16
650.32495,6.115862107045368e+16
650.74323,6.104025600655807e+16
651.1615,6.094918282437595e+16
651.57971,6.064337710509361e+16
651.99799,6.063941039505481e+16
652.4162,6.068450287114489e+16
652.83447,6.039994162751472e+16
653.25262,6.027274715215388e+16
653.67084,6.010046194521489e+16
654.08905,5.993430427560287e+16
654.5072,5.977761777609332e+16
654.92535,5.951050556015348e+16
655.34351,5.939448908723957e+16
655.76166,5.923501063816209e+16
656.17975,5.9023383695661256e+16
656.59784,5.8835164652652744e+16
657.01593,5.856327651423781e+16
657.43402,5.841912962978367e+16
657.85211,5.823570782099647e+16
658.27014,5.805733193243798e+16
658.68817,5.777211319866521e+16
659.1062,5.7590586898798376e+16
659.52423,5.749876438373737e+16
659.94226,5.7297255147672056e+16
660.36023,5.727089744074972e+16
660.7782,5.71041524247264e+16
661.19617,5.680919804681118e+16
661.61407,5.6709003711890984e+16
662.03204,5.6545701073568456e+16
662.44995,5.646650207067211e+16
662.86786,5.630539973672099e+16
663.28577,5.616760254195857e+16
663.70361,5.599204103783258e+16
664.12152,5.565051681840702e+16
664.53937,5.545837453397164e+16
664.95721,5.5204097037962104e+16
665.375,5.497996400479634e+16
665.79285,5.488742775844705e+16
666.21063,5.476148204310328e+16
666.62842,5.454629740806959e+16
667.0462,5.44253299885707e+16
667.46399,5.4108990314204744e+16
667.88171,5.3978818654449e+16
668.29944,5.375186529654103e+16
668.71716,5.360916782727774e+16
669.13489,5.343417627214012e+16
669.55255,5.314613058407693e+16
669.97021,5.308855008527507e+16
670.38788,5.267245380174172e+16
670.80554,5.261291659827007e+16
671.22321,5.227064347155917e+16
671.64081,5.21694964012704e+16
672.05841,5.198812503640317e+16
672.47601,5.185665297617527e+16
672.89355,5.1616357264335384e+16
673.31116,5.151885916842941e+16
673.7287,5.144906613611187e+16
674.14624,5.122451253299117e+16
674.56378,5.081481150411952e+16
674.98126,5.060355088786195e+16
675.39874,5.042595619003989e+16
675.81622,5.0318820499974904e+16
676.2337,5.0018911586809784e+16
676.65118,4.993236375803056e+16
677.0686,4.966502624767255e+16
677.48602,4.943396928511609e+16
677.90344,4.9159579808831304e+16
678.32086,4.8912909603987304e+16
678.73822,4.8749575901052216e+16
679.15558,4.85871406064116e+16
679.57294,4.8280169275143224e+16
679.9903,4.815992461201726e+16
680.40759,4.789631608932188e+16
680.82495,4.760802092810992e+16
681.24225,4.742189554653475e+16
681.65948,4.725161865215482e+16
682.07678,4.718809021843312e+16
682.49402,4.702705892582343e+16
682.91125,4.6845318825971224e+16
683.32849,4.674912459132489e+16
683.74573,4.648469910872886e+16
684.1629,4.6209834036687144e+16
684.58008,4.597166443863164e+16
684.99725,4.590564235097514e+16
685.41437,4.571875693610022e+16
685.83154,4.55827754848615e+16
686.24866,4.538615284319025e+16
686.66577,4.517549644951739e+16
687.08289,4.493352990859599e+16
687.49994,4.4649817285909416e+16
687.91699,4.448723705694586e+16
688.33405,4.4211201382557384e+16
688.7511,4.402020840212334e+16
689.16809,4.376750384019532e+16
689.58508,4.3410493437946776e+16
690.00208,4.3324567987962984e+16
690.41907,4.303934395027315e+16
690.836,4.272812092400575e+16
691.25299,4.2448106188397624e+16
691.66992,4.228886592904018e+16
692.08679,4.1988616767981624e+16
692.50372,4.171997073266993e+16
692.92059,4.136261587788214e+16
693.33746,4.125521533304047e+16
693.75433,4.1027583587178664e+16
694.17114,4.079617759073457e+16
694.58801,4.058776352961001e+16
695.00482,4.038113137057599e+16
695.42157,4.012645237300384e+16
695.83838,3.986992568689917e+16
696.25513,3.966961496370783e+16
696.67188,3.943730655659177e+16
697.08862,3.922664089187705e+16
697.50531,3.902983450203355e+16
697.92206,3.883520390411964e+16
698.33875,3.862019289771264e+16
