404.65933,5078
405.08258,5502
405.50583,5291
405.92908,5145
406.35233,5205
406.77554,5464
407.19876,5318
407.62201,5069
408.04523,5114
408.46844,5694
408.89166,5209
409.31488,5097
409.7381,5230
410.16129,5483
410.5845,5280
411.00769,4687
411.43088,4870
411.8541,5573
412.27728,5123
412.70047,5108
413.12363,5255
413.54681,5432
413.97,5404
414.39316,5094
414.81631,5269
415.2395,5335
415.66266,5185
416.08582,4941
416.50894,4768
416.9321,5346
417.35526,5284
417.77838,5119
418.20151,4992
418.62466,5663
419.04779,5225
419.47092,5037
419.89401,5170
420.31714,5521
420.74026,5394
421.16336,5104
421.58646,5056
422.00955,5424
422.43265,5312
422.85574,5094
423.27884,5190
423.7019,5596
424.125,5504
424.54807,4959
424.97113,5166
425.3942,5401
425.81726,5629
426.24033,5172
426.66339,5174
427.08643,5528
427.50946,5706
427.9325,4991
428.35553,5319
428.77856,5746
429.2016,5768
429.62463,5417
430.04764,5296
430.47064,5676
430.89365,5518
431.31665,5180
431.73965,5401
432.16266,5805
432.58563,5665
433.00861,5455
433.43161,5235
433.85458,5768
434.27756,5577
434.7005,5266
435.12347,5457
435.54642,5800
435.96936,5769
436.3923,5455
436.81525,5554
437.23819,5842
437.66113,5675
438.08405,5629
438.50696,5400
438.92987,5988
439.35278,5755
439.7757,5464
440.19861,5604
440.62149,5932
441.04437,5796
441.46725,5628
441.89014,5617
442.31302,6132
442.73587,5807
443.15875,5594
443.5816,5811
444.00446,6140
444.42731,6244
444.85016,6304
445.27298,7507
445.6958,10176
446.11862,14054
446.54144,19113
446.96426,25099
447.38708,32844
447.80988,39968
448.23267,46000
448.65546,51983
449.07825,57224
449.50104,60340
449.9238,62288
450.34659,63832
450.76935,64877
451.19211,65472
451.61484,65754
452.0376,66908
452.46033,68104
452.88309,68631
453.30579,69494
453.72852,70259
454.15125,71488
454.57394,72663
454.99664,73364
455.41934,74401
455.84204,75733
456.26474,76685
456.68741,77508
457.11008,78761
457.53275,80173
457.95541,80863
458.37808,82153
458.80072,83325
459.22336,85132
459.646,86204
460.06863,87242
460.49127,88433
460.91388,90186
461.33649,91900
461.75909,92894
462.1817,94233
462.60428,95990
463.02689,97401
463.44946,97966
463.87204,99868
464.29459,101687
464.71716,102692
465.13971,104258
465.56226,105915
465.9848,108280
466.40735,109774
466.82986,110676
467.25238,112771
467.6749,114611
468.09741,115973
468.51993,117493
468.94241,119096
469.3649,121239
469.78738,123147
470.20984,124476
470.63232,126347
471.05478,128701
471.47723,130384
471.89969,132519
472.32211,134540
472.74454,136661
473.16699,139228
473.58939,140904
474.01181,143009
474.4342,145918
474.8566,147092
475.27899,149002
475.70139,151474
476.12375,154084
476.54614,155835
476.96851,157586
477.39084,160370
477.8132,161889
478.23553,163925
478.65787,165824
479.0802,167874
479.5025,169920
479.92484,171263
480.34714,173047
480.76941,174672
481.19171,177468
481.61398,178497
482.03625,179773
482.45853,182227
482.8808,184534
483.30304,186038
483.72528,187367
484.14752,189166
484.56976,190477
484.99197,192662
485.41418,193996
485.8364,195832
486.25861,197894
486.68079,199636
487.10297,201672
487.52515,203545
487.9473,205664
488.36948,207450
488.79163,208516
489.21375,210840
489.63589,213875
490.05801,215660
490.48013,218225
490.90225,219511
491.32437,221923
491.74646,224304
492.16855,226436
492.59061,228493
493.0127,230409
493.43475,233008
493.85681,234331
494.27887,237296
494.7009,240111
495.12292,241891
495.54495,244415
495.96695,246664
496.38898,249399
496.81097,252027
497.23297,255010
497.65494,256814
498.0769,260650
498.49887,262848
498.92084,264986
499.34277,268333
499.76471,270739
500.18665,273853
500.60858,275380
501.03049,278532
501.45239,281042
501.8743,283904
502.29617,286501
502.71805,289321
503.13992,292006
503.5618,295147
503.98364,297834
504.40549,300235
504.82733,303874
505.24915,306086
505.67096,308742
506.09277,311143
506.51459,313661
506.93637,315737
507.35815,317697
507.77991,320289
508.20169,323462
508.62344,326081
509.0452,327586
509.46692,331388
509.88864,333757
510.31036,336623
510.73209,338680
511.15378,341525
511.57547,343993
511.99716,346291
512.41882,348462
512.84052,350821
513.26215,353260
513.68384,356027
514.10547,358184
514.5271,360751
514.94867,362891
515.3703,366359
515.79193,368203
516.2135,370691
516.63507,373901
517.05664,376219
517.47821,378234
517.89978,380247
518.32129,383029
518.74286,385169
519.16437,386638
519.58588,390254
520.00739,389894
520.42889,393743
520.85034,396366
521.27185,398913
521.6933,400632
522.11475,402750
522.53619,403866
522.95764,406334
523.37909,408464
523.80048,410347
524.22192,412379
524.64331,412370
525.0647,414256
525.48608,416441
525.90747,416996
526.3288,418086
526.75012,420246
527.17151,421845
527.59283,422652
528.01416,424354
528.43542,425942
528.85675,427870
529.27802,428547
529.69934,429518
530.12061,431701
530.54181,433322
530.96307,433448
531.38434,434537
531.80554,436268
532.22675,436578
532.64795,436609
533.06915,438735
533.49036,440291
533.91156,440222
534.3327,441175
534.75385,443298
535.17499,445800
535.59613,447425
536.01727,448305
536.43835,449852
536.8595,452222
537.28058,454350
537.70166,455090
538.12274,455337
538.54376,456879
538.96484,459189
539.38586,459743
539.80688,462160
540.22791,463082
540.64893,464729
541.06995,465897
541.49091,467609
541.91187,470079
542.33282,471372
542.75378,473967
543.17474,475766
543.59564,478330
544.0166,480202
544.4375,481388
544.8584,483604
545.2793,486185
545.70013,486782
546.12103,489458
546.54187,490500
546.96271,492716
547.38354,494736
547.80438,496642
548.22522,498191
548.646,500566
549.06677,502175
549.48755,504007
549.90833,506498
550.3291,510374
550.74982,510791
551.17053,514381
551.59125,516344
552.01196,519667
552.43268,521514
552.85333,523738
553.27405,526029
553.6947,528148
554.11536,530530
554.53601,531987
554.9566,534502
555.3772,536625
555.79785,537776
556.21844,540515
556.63904,543401
557.05957,545787
557.48016,547824
557.9007,550756
558.32123,552361
558.74176,554852
559.16223,557590
559.58276,557978
560.00323,560889
560.42371,561870
560.84418,565174
561.26465,566089
561.68506,566795
562.10553,568836
562.52594,570377
562.94635,570701
563.3667,571266
563.78711,572961
564.20746,573405
564.62781,575185
565.04816,576113
565.46851,578619
565.88879,578132
566.30914,579817
566.72943,580724
567.14972,582045
567.56995,582274
567.99023,583403
568.41046,584425
568.83069,585721
