Wavelength (nm),Spectral photon flux (1/[s m2 nm])
552.98883,3398277901357480.0
553.40942,3528310565570956.0
553.83002,3642882032993789.5
554.25061,3750676047516351.5
554.6712,3877301476638659.0
555.09174,3981054845917842.0
555.51233,4134227105067290.5
555.93286,4266032206891487.0
556.35339,4401975788399249.5
556.77399,4547638864130778.0
557.19452,4694827844720556.0
557.61505,4834228018404727.0
558.03552,4994807484822193.0
558.45605,5143168165681948.0
558.87653,5300833049981554.0
559.29706,5494227608959052.0
559.71753,5646938127028277.0
560.138,5836183377621277.0
560.55847,6013901277407451.0
560.97894,6175436652792274.0
561.39941,6396558388478361.0
561.81989,6580843771771711.0
562.2403,6816750638582381.0
562.66071,7015906335191801.0
563.08118,7221221404595292.0
563.50159,7492063019245088.0
563.922,7707356112826431.0
564.34241,7955010780982299.0
564.76276,8134666267703951.0
565.18317,8425743865212718.0
565.60358,8686919740947273.0
566.02393,8956688999973263.0
566.44427,9195919835531600.0
566.86462,9466187448291552.0
567.28497,9722499657857046.0
567.70532,9990480738903988.0
568.12567,1.030927118301157e+16
568.54596,1.057512774407981e+16
568.96631,1.085368882551782e+16
569.3866,1.122581454239576e+16
569.80688,1.1507813519105796e+16
570.22717,1.18334237548811e+16
570.64746,1.218874981253328e+16
571.06775,1.2527653366032396e+16
571.48798,1.2853510099912658e+16
571.90826,1.3223305921244242e+16
572.32849,1.3553352524263358e+16
572.74872,1.3924298320456268e+16
573.16901,1.4284449047499198e+16
573.58923,1.4639102507889674e+16
574.0094,1.4983828633935686e+16
574.42963,1.536701243783585e+16
574.84985,1.5745397536507278e+16
575.27002,1.6200937997143754e+16
575.69019,1.6554150327144356e+16
576.11035,1.6955479190239884e+16
576.53052,1.7367917463257058e+16
576.95068,1.7784999700126528e+16
577.37085,1.8230023370102668e+16
577.79095,1.8681727799503428e+16
578.21112,1.9118269889423364e+16
578.63123,1.965791208519459e+16
579.05133,2.0108761495388716e+16
579.47144,2.0623005271961544e+16
579.89154,2.1104294661230196e+16
580.31165,2.157630743163442e+16
580.73169,2.2081532863548756e+16
581.15179,2.2618093494277924e+16
581.57184,2.317398696056066e+16
581.99188,2.3585008674879104e+16
582.41193,2.4194542981832344e+16
582.83197,2.4702163086488468e+16
583.25195,2.522397191292891e+16
583.672,2.5759024152574376e+16
584.09198,2.634421303164419e+16
584.51202,2.674514591504555e+16
584.93201,2.736340134271735e+16
585.35199,2.791672264576568e+16
585.77197,2.855407009864526e+16
586.19189,2.9083446130149204e+16
586.61188,2.974811921042305e+16
587.0318,3.032417954719726e+16
587.45172,3.0971804593024096e+16
587.87164,3.1608838119729944e+16
588.29156,3.2233406917932612e+16
588.71149,3.2853691430208868e+16
589.13141,3.3495004286104496e+16
589.55127,3.4198890167909548e+16
589.97113,3.477843037283701e+16
590.39099,3.548940153214995e+16
590.81085,3.605448809380356e+16
591.23071,3.679285077106773e+16
591.65057,3.735512122640476e+16
592.07037,3.7931980209821384e+16
592.49023,3.878052195237957e+16
592.91003,3.931197438341164e+16
593.32983,4.009906996358271e+16
593.74963,4.075120967599158e+16
594.16943,4.152523128305468e+16
594.58917,4.207291098421694e+16
595.00897,4.274789503816513e+16
595.42871,4.347477475713362e+16
595.84845,4.418625280838201e+16
596.26819,4.493844502911366e+16
596.68793,4.552245756448102e+16
597.10767,4.6301451071462776e+16
597.52734,4.696972413685361e+16
597.94708,4.775996402458358e+16
598.36676,4.8569614119202616e+16
598.78644,4.9317112587312184e+16
599.20612,4.9942422356231944e+16
599.62573,5.063762352286454e+16
600.04541,5.1487071561554456e+16
600.46503,5.213020316005813e+16
600.88464,5.28868551788082e+16
601.30426,5.349972409155185e+16
601.72388,5.414343584119156e+16
602.14349,5.4860316246939224e+16
602.56311,5.560918910327657e+16
602.98267,5.630678114561015e+16
603.40222,5.7041227548954424e+16
603.82178,5.767637320399111e+16
604.24133,5.840752592032801e+16
604.66089,5.932062876027318e+16
605.08038,5.999032025294726e+16
605.49994,6.0705827848381016e+16
605.91943,6.151404979685181e+16
606.33893,6.223513183273142e+16
606.75842,6.307087868483928e+16
607.17792,6.38779912017605e+16
607.59735,6.4550404410464536e+16
608.01685,6.52063461589019e+16
608.43628,6.6026661991471064e+16
608.85571,6.685320303620464e+16
609.27515,6.761478981305832e+16
609.69458,6.850057612734712e+16
610.11395,6.9082712011295496e+16
610.53339,6.973237345400889e+16
610.95276,7.045306389469534e+16
611.37213,7.13208152662969e+16
611.7915,7.212353089906787e+16
612.21082,7.288938405936918e+16
612.63019,7.370244981188546e+16
613.0495,7.429925964313206e+16
613.46881,7.500720795588432e+16
613.88812,7.57812122083341e+16
614.30743,7.665800922094376e+16
614.72675,7.737545873274678e+16
615.146,7.795393797272298e+16
615.56531,7.865577602296414e+16
615.98456,7.952571559007422e+16
616.40381,8.026996489170805e+16
616.823,8.095527975142075e+16
617.24225,8.183837159719328e+16
617.66144,8.25287374384618e+16
618.08069,8.329136388409902e+16
618.49988,8.38255592859266e+16
618.91907,8.473682278542094e+16
619.3382,8.525440253783245e+16
619.75739,8.603456195974682e+16
620.17651,8.657250936719738e+16
620.59564,8.717568813487091e+16
621.01477,8.778104289836717e+16
621.4339,8.822227881800643e+16
621.85303,8.891021083948366e+16
622.27209,8.931865324940211e+16
622.69116,8.991258107167406e+16
623.11023,9.051835773990027e+16
623.5293,9.10933983106411e+16
623.94836,9.170428469297326e+16
624.36743,9.226192920184107e+16
624.78644,9.289312750035976e+16
625.20544,9.336726237641701e+16
625.62445,9.393479143073453e+16
626.04346,9.453359068408182e+16
626.4624,9.520358437429936e+16
626.88141,9.578980816154253e+16
627.30035,9.63301274148468e+16
627.7193,9.68392063750359e+16
628.13824,9.729294140296874e+16
628.55719,9.780296653567645e+16
628.97607,9.827565001808114e+16
629.39496,9.875653585550645e+16
629.81384,9.922110000131992e+16
630.23273,9.982377739300997e+16
630.65161,1.0008195735535066e+17
631.0705,1.004365814355683e+17
631.48932,1.0101603326946277e+17
631.90814,1.0136404581825997e+17
632.32697,1.0194436688972238e+17
632.74579,1.0241793395611618e+17
633.16455,1.0277817042509598e+17
633.58337,1.0328399490248491e+17
634.00214,1.0371095014530096e+17
634.4209,1.0412504349142475e+17
634.83966,1.0438334146998794e+17
635.25836,1.0484216290927621e+17
635.67712,1.0543421949808902e+17
636.09583,1.0594678255101418e+17
636.51453,1.062750706538777e+17
636.93323,1.0657082350197883e+17
637.35193,1.0711867382205406e+17
637.77057,1.0748736821578374e+17
638.18921,1.0793158252076102e+17
638.60785,1.0835204991333354e+17
639.02649,1.0896134885264403e+17
639.44513,1.0919783446318107e+17
639.86371,1.0950741593366805e+17
640.28235,1.0992286457967776e+17
640.70093,1.1020651722267826e+17
641.11951,1.1067533481170211e+17
641.53802,1.1102492362988128e+17
641.9566,1.1121021057735765e+17
642.37512,1.1148142443836226e+17
642.79364,1.1151807166932488e+17
643.21216,1.1179326062165171e+17
643.63068,1.120321964226759e+17
644.04913,1.1226010187978355e+17
644.46759,1.1262375321108464e+17
644.88605,1.1261948987260534e+17
645.3045,1.125683947882004e+17
645.72296,1.130259987008046e+17
646.14136,1.1315728482981486e+17
646.55981,1.1374835105987062e+17
646.97821,1.1389143764109158e+17
647.39655,1.1419518907772789e+17
647.81494,1.1441593605708293e+17
648.23334,1.1464416579594117e+17
648.65167,1.1476774214512406e+17
649.07001,1.1516194331326619e+17
649.48834,1.1540053256715627e+17
649.90662,1.1562265768397056e+17
650.32495,1.1572040542001192e+17
650.74323,1.158791229383914e+17
651.1615,1.1593212415240074e+17
651.57971,1.1589052919125198e+17
651.99799,1.1589799590490784e+17
652.4162,1.1620028756201722e+17
652.83447,1.1599964304978218e+17
653.25262,1.1594298127033373e+17
653.67084,1.1607697885728898e+17
654.08905,1.158391290908052e+17
654.5072,1.1573883590774414e+17
654.92535,1.1567995352894043e+17
655.34351,1.1568306102548851e+17
655.76166,1.154071389112921e+17
656.17975,1.1539982551402286e+17
656.59784,1.152571937634336e+17
657.01593,1.1483735809783853e+17
657.43402,1.1488655010904106e+17
657.85211,1.148307476142295e+17
658.27014,1.1440511545604074e+17
658.68817,1.1428660415255698e+17
659.1062,1.1406872531535461e+17
659.52423,1.140669120071525e+17
659.94226,1.1399673490183616e+17
660.36023,1.1418472531059453e+17
660.7782,1.1398876994193752e+17
661.19617,1.1379392766162656e+17
661.61407,1.1367348907073432e+17
662.03204,1.1346383211989952e+17
662.44995,1.1333276418941832e+17
662.86786,1.1325058863655146e+17
663.28577,1.1317314459593051e+17
663.70361,1.1306773927654462e+17
664.12152,1.1282731999596626e+17
664.53937,1.1252035429662342e+17
664.95721,1.1216025479634405e+17
665.375,1.1193902170784114e+17
665.79285,1.1179018312013288e+17
666.21063,1.1186167091159549e+17
666.62842,1.1151220476270896e+17
667.0462,1.1129236832947686e+17
667.46399,1.1112806415018448e+17
667.88171,1.1090980763595208e+17
668.29944,1.1060630692121203e+17
668.71716,1.1038646794432568e+17
669.13489,1.1017673933322426e+17
669.55255,1.0988522463400333e+17
669.97021,1.097288215737911e+17
670.38788,1.0937248044739733e+17
670.80554,1.09159606319642e+17
671.22321,1.0883635721506718e+17
671.64081,1.0865722274306442e+17
672.05841,1.085159689968728e+17
672.47601,1.0826749741203154e+17
672.89355,1.0812652843613099e+17
673.31116,1.0811772494696686e+17
673.7287,1.0792051480094466e+17
674.14624,1.0753373869961818e+17
674.56378,1.070506084281722e+17
674.98126,1.0681963559607637e+17
675.39874,1.0639871954261893e+17
675.81622,1.062273741821628e+17
676.2337,1.0604629879325262e+17
676.65118,1.0565645818143502e+17
677.0686,1.0534219245071562e+17
677.48602,1.0492584367685976e+17
677.90344,1.0465416116123643e+17
678.32086,1.0412868962083077e+17
678.73822,1.0400560577863149e+17
679.15558,1.0379375212241277e+17
679.57294,1.034886055683453e+17
679.9903,1.0331727018436342e+17
680.40759,1.0283665220293515e+17
680.82495,1.0241946675127192e+17
681.24225,1.0217336526821446e+17
681.65948,1.0179124908945819e+17
682.07678,1.0159642045884102e+17
682.49402,1.0151371672748483e+17
682.91125,1.0120191200020488e+17
683.32849,1.0102194824351067e+17
683.74573,1.0086865841224754e+17
684.1629,1.0040939112011171e+17
684.58008,1.001080389319257e+17
684.99725,9.987974585998134e+16
685.41437,9.967965469216528e+16
685.83154,9.944297241622728e+16
686.24866,9.915086216107744e+16
686.66577,9.881726670261586e+16
687.08289,9.838233308023797e+16
687.49994,9.816045738779678e+16
687.91699,9.766665415778266e+16
688.33405,9.727287422604635e+16
688.7511,9.683419384850653e+16
689.16809,9.645236871358486e+16
689.58508,9.610185852299083e+16
690.00208,9.57264541251503e+16
690.41907,9.509312210911835e+16
690.836,9.470291317894498e+16
691.25299,9.421880429843944e+16
691.66992,9.387829200743976e+16
692.08679,9.338327367420822e+16
692.50372,9.289437591376997e+16
692.92059,9.239121674216944e+16
693.33746,9.215760846775888e+16
693.75433,9.164678511944142e+16
694.17114,9.148922078912806e+16
694.58801,9.107402296777762e+16
695.00482,9.051031010141696e+16
695.42157,9.012318646747134e+16
695.83838,8.957711648740939e+16
696.25513,8.926029957266245e+16
696.67188,8.885498200429824e+16
697.08862,8.84802189703641e+16
697.50531,8.807859675826699e+16
697.92206,8.77305923249912e+16
698.33875,8.744706289828622e+16
698.75537,8.704005933438389e+16
699.17206,8.667109964606528e+16
699.58868,8.622370854221069e+16
700.00531,8.567130484577618e+16
700.42194,8.52702418965179e+16
700.8385,8.492353590214614e+16
701.25513,8.457536883071782e+16
701.67169,8.419458637999994e+16
702.0882,8.361909224275112e+16
702.50476,8.318265694455011e+16
702.92126,8.262005866551714e+16
703.33777,8.236388626011382e+16
703.75427,8.181253548722821e+16
704.17072,8.145693177181931e+16
704.58716,8.105646733663734e+16
705.0036,8.056464628137838e+16
705.42004,8.014365781908664e+16
705.83643,7.95525146812253e+16
706.25281,7.920428839240382e+16
706.66919,7.87367973700813e+16
707.08557,7.848381326692522e+16
707.50189,7.805915667096392e+16
707.91821,7.758198218372128e+16
708.33453,7.711404854200938e+16
708.75085,7.671602719737483e+16
709.16711,7.637076150014269e+16
709.58337,7.582448098208315e+16
709.99963,7.553546068152963e+16
710.41589,7.52387229461523e+16
710.83209,7.500018657315605e+16
711.24829,7.455029510517853e+16
711.66449,7.409905331169192e+16
712.08063,7.370722498990467e+16
712.49677,7.342412190638544e+16
712.9129,7.285871423761982e+16
713.32904,7.243406546312315e+16
713.74512,7.216711762200187e+16
714.16125,7.17456076041961e+16
714.57727,7.129736334906705e+16
714.99335,7.089651884591067e+16
715.40936,7.032982499515614e+16
715.82538,6.9911204034258456e+16
716.24139,6.944794732368316e+16
716.65741,6.9030251799425864e+16
717.07336,6.860616366886111e+16
717.48932,6.8307563738649064e+16
717.90527,6.790733716182336e+16
718.32117,6.742481257684836e+16
718.73712,6.695514801752791e+16
719.15302,6.6684761225113736e+16
719.56885,6.65152888768981e+16
719.98474,6.598379523672272e+16
720.40057,6.563966797845545e+16
720.81641,6.537306905272409e+16
721.23218,6.491903684029412e+16
721.64801,6.446412904879121e+16
722.06378,6.412589797770426e+16
722.47949,6.371906770789192e+16
722.89526,6.343192379353336e+16
723.31097,6.317624889816588e+16
723.72668,6.286240648286833e+16
724.1424,6.263743510739897e+16
724.55804,6.233821626436995e+16
724.97369,6.1813425543155656e+16
725.38934,6.151192298209218e+16
725.80499,6.104109043529658e+16
726.22058,6.073919825758362e+16
726.63617,6.044475226825978e+16
727.05176,6.009442300624372e+16
727.46729,5.9774578859576536e+16
727.88281,5.931224205244219e+16
728.29834,5.898961666172335e+16
728.71387,5.85917284521585e+16
729.12933,5.828800967609672e+16
729.5448,5.795329724389477e+16
729.96027,5.750618163238373e+16
730.37567,5.7126829895006936e+16
730.79114,5.675751709704793e+16
731.20648,5.628079595646532e+16
731.62189,5.5892387776154104e+16
732.03723,5.5401708494094584e+16
732.45264,5.49896778424386e+16
732.86792,5.462796304386603e+16
733.28326,5.4266189986887096e+16
733.69855,5.380482415454072e+16
734.11383,5.33012039674663e+16
734.52911,5.278080119268379e+16
734.94434,5.239460614250348e+16
735.35956,5.192615487976275e+16
735.77478,5.150425798719048e+16
736.18994,5.106156496215633e+16
736.60516,5.065241011044246e+16
737.02032,5.0202564174538504e+16
737.43542,4.9719273804188904e+16
737.85059,4.930981089073414e+16
738.26569,4.882890859293764e+16
738.68079,4.841699253172031e+16
739.09583,4.806639727043518e+16
739.51086,4.782034359764295e+16
739.9259,4.754257862140536e+16
740.34094,4.742420731829932e+16
740.75592,4.716261046157119e+16
741.1709,4.696601938705385e+16
741.58588,4.677590085738015e+16
742.00079,4.661133468091975e+16
742.41577,4.6505107363864184e+16
742.83069,4.626202660594888e+16
743.24554,4.617931886543695e+16
743.6604,4.595153959648877e+16
744.07526,4.566487939585684e+16
744.49011,4.5453831578989704e+16
744.90497,4.523020090166533e+16
745.31976,4.500143186078688e+16
745.7345,4.471878180049432e+16
746.14929,4.4514997043122376e+16
746.56403,4.41908550291572e+16
746.97876,4.401055255575185e+16
747.39349,4.373810348039583e+16
747.80817,4.340011217997159e+16
748.22284,4.315023004871643e+16
748.63751,4.276329296589119e+16
749.05212,4.250571109685155e+16
749.4668,4.212473471594724e+16
749.88135,4.191316016496908e+16
750.29596,4.161372369152612e+16
750.71051,4.130132939817692e+16
751.12506,4.099433762698557e+16
751.53961,4.078525754497465e+16
751.9541,4.052686771392695e+16
752.36859,4.0271914302908376e+16
752.78308,4.0005942820676744e+16
753.19751,3.9634928478860184e+16
753.612,3.939018242030203e+16
754.02637,3.918717708552792e+16
754.4408,3.8807656785964e+16
754.85516,3.860240138117222e+16
755.26953,3.83346493272311e+16
755.6839,3.796718735936766e+16
756.09821,3.763334134471192e+16
756.51251,3.749745897253635e+16
756.92682,3.722411379452351e+16
757.34106,3.691536779003577e+16
757.75531,3.6606507948792424e+16
758.16956,3.623913503864339e+16
758.5838,3.5962981902101084e+16
758.99799,3.569026892934889e+16
759.41217,3.5331480102524988e+16
759.82629,3.5060809196227336e+16
760.24048,3.4779367564935244e+16
760.65454,3.449913658740423e+16
761.06866,3.4292577567480776e+16
761.48273,3.4016286373374764e+16
761.89679,3.3831894974405628e+16
762.31085,3.3513152271146824e+16
762.72491,3.335079044967877e+16
763.13892,3.3077252332020412e+16
763.55286,3.2855834760279104e+16
763.96686,3.2673290232833324e+16
764.3808,3.2569945720958044e+16
764.79474,3.2339181868557852e+16
765.20862,3.2167782683459256e+16
765.62256,3.204045835411052e+16
766.03644,3.1729774165613064e+16
766.45026,3.157956508731387e+16
766.86407,3.131801690707863e+16
767.27789,3.117496484337753e+16
767.69171,3.092886937219684e+16
768.10547,3.0747237550760444e+16
768.51923,3.057305993420849e+16
768.93298,3.0358322976243164e+16
769.34668,3.015970082824258e+16
769.76038,3.002271023485617e+16
770.17407,2.9768967516001016e+16
770.58777,2.954565147632811e+16
771.0014,2.926662903511833e+16
771.41498,2.9074820178222364e+16
771.82861,2.889188874240234e+16
772.24219,2.8721157759766676e+16
772.65576,2.8523406867293428e+16
773.06927,2.8286928578615852e+16
773.48285,2.814001701227247e+16
773.8963,2.7936703625419896e+16
774.30981,2.7688288506685876e+16
774.72327,2.744706451958815e+16
775.13672,2.7253472867589944e+16
775.55017,2.7043552221157292e+16
775.96356,2.688271206173789e+16
776.37695,2.66195364342219e+16
776.79028,2.642375394258841e+16
777.20367,2.62491022204552e+16
777.617,2.6071546099746396e+16
778.03027,2.5851488821648456e+16
778.4436,2.5754221081947028e+16
778.85687,2.558445992885537e+16
779.27008,2.5413622244702628e+16
779.68335,2.5205879360287084e+16
780.09656,2.4958943859932816e+16
780.5097,2.477276349163899e+16
780.92291,2.4600288925187696e+16
781.33606,2.4433912472760656e+16
781.74915,2.425960478836524e+16
782.16229,2.4124104050254468e+16
782.57538,2.3945648553521536e+16
782.9884,2.37482258097966e+16
783.40149,2.3531208202630476e+16
783.81451,2.334118076095634e+16
784.22748,2.3237368876250564e+16
784.6405,2.3046054193884764e+16
785.05347,2.2893957325504932e+16
785.46643,2.2773228061186652e+16
785.87933,2.2624444911200468e+16
786.29224,2.249875588562602e+16
786.70514,2.236889532385487e+16
787.11798,2.2325028248873624e+16
787.53082,2.211135442237154e+16
787.94366,2.1933368180385852e+16
788.35645,2.173564156171109e+16
788.76923,2.1567164926556268e+16
789.18201,2.1437718508051212e+16
789.59473,2.1320778003917184e+16
790.00745,2.121274212536417e+16
790.42017,2.11340956693795e+16
790.83282,2.0996699881672884e+16
791.24554,2.080829532079373e+16
791.65814,2.0663200639304956e+16
792.0708,2.0495293721857052e+16
792.4834,2.0324620417304076e+16
792.89594,2.016468817472781e+16
793.30853,1.9989426031465816e+16
793.72107,1.9877657636192276e+16
794.13354,1.9737247306048828e+16
794.54608,1.96731224193548e+16
794.9585,1.9491092765040852e+16
795.37097,1.9305843329736732e+16
795.78339,1.9226843894960332e+16
796.1958,1.9072647965675828e+16
796.60822,1.9001311914322548e+16
797.02057,1.883993169255777e+16
797.43292,1.870341930937742e+16
797.84528,1.8561024316795124e+16
798.25757,1.844031817951226e+16
798.66986,1.829255729291941e+16
799.08209,1.8165738942992316e+16
799.49438,1.8061654405994268e+16
799.90656,1.7888716567658646e+16
800.31879,1.7763379157397738e+16
800.73096,1.7622734602661966e+16
801.14313,1.750098448246486e+16
801.55524,1.7432199643640186e+16
801.96741,1.735242428015547e+16
802.37946,1.727548817606104e+16
802.79156,1.7098322335042102e+16
803.20361,1.6985240308910784e+16
803.61566,1.6833411981887344e+16
804.02765,1.6688414181313338e+16
804.43964,1.6571601986133968e+16
804.85162,1.6479047573261562e+16
805.26355,1.6376788204620804e+16
805.67548,1.6276998471585108e+16
806.0874,1.6111565581029972e+16
806.49927,1.5975941475212252e+16
806.91113,1.5861228702603164e+16
807.32294,1.577765465329449e+16
807.7348,1.5630658261745954e+16
808.14655,1.554810522540299e+16
808.55835,1.5436887748060062e+16
808.97009,1.5312787610141448e+16
809.38184,1.5234018575440074e+16
809.79352,1.5088106782239474e+16
810.2052,1.5022537325279084e+16
810.61688,1.4948237534919556e+16
811.02856,1.4867073427544644e+16
811.44019,1.4807962899374616e+16
811.85175,1.4706444985800212e+16
812.26337,1.4598668191208302e+16
812.67493,1.4467384283428814e+16
813.08643,1.436114379100545e+16
813.49792,1.4313698819060054e+16
813.90942,1.4179102445739636e+16
814.32092,1.4062756889443126e+16
814.73236,1.3963095795370682e+16
815.1438,1.3836351201584886e+16
815.55518,1.3738873835187254e+16
815.96655,1.3615574024656694e+16
816.37793,1.3521016180344976e+16
816.78925,1.3390796489586894e+16
817.20056,1.3332207565222422e+16
817.61188,1.3223215470797852e+16
818.02313,1.3154209258780632e+16
818.43439,1.306058866819681e+16
818.84564,1.2977329471602226e+16
819.25684,1.2873341417408104e+16
819.66803,1.2788853946927916e+16
820.07916,1.2723713139250572e+16
820.4903,1.267729085490701e+16
820.90143,1.2627153151825988e+16
821.3125,1.253715655919307e+16
821.72357,1.2412232963822792e+16
822.13464,1.2318256922317146e+16
822.54565,1.2208015664015004e+16
822.95667,1.2116137934412652e+16
823.36768,1.2047775895338426e+16
823.77863,1.1964503583534472e+16
824.18958,1.1885940857382036e+16
824.60046,1.179121882111229e+16
825.01135,1.1739470432317286e+16
825.42224,1.1652470437048512e+16
825.83307,1.1557539302742682e+16
826.2439,1.151242401020251e+16
826.65472,1.1451430049722892e+16
827.06549,1.1328221855938896e+16
827.47626,1.1277283863504854e+16
827.88696,1.1193905340183094e+16
828.29767,1.1097690062866988e+16
828.70837,1.1002187957920604e+16
829.11908,1.098344553969337e+16
829.52972,1.0866220910359904e+16
829.94031,1.0816029844864706e+16
830.35089,1.0711588288702874e+16
830.76147,1.0664420843715792e+16
831.17206,1.0615759360300698e+16
831.58258,1.0574158477381784e+16
831.9931,1.0492051495238154e+16
832.40356,1.043706994358124e+16
832.81403,1.0317380656040596e+16
833.22449,1.0220699029253858e+16
833.63489,1.0120993461678064e+16
834.04529,1.004006535439755e+16
834.45563,9977156525403944.0
834.86597,9938099736964976.0
835.27631,9902241935746166.0
835.68658,9814745834480504.0
836.09686,9733594280456408.0
836.50714,9654464183679550.0
836.91736,9604734295209370.0
837.32758,9522171557469264.0
837.73773,9483246538585120.0
838.14789,9412148476812454.0
838.55804,9363048039773720.0
838.96814,9264402853289590.0
839.37823,9232085527107120.0
839.78833,9211081714872716.0
840.19836,9107216493178034.0
840.6084,9070454230595424.0
841.01837,9002217287570931.0
841.42834,8957148582892668.0
841.83832,8871221642583039.0
842.24823,8827545649643251.0
842.65814,8774523339506744.0
843.06799,8698702856588199.0
843.47784,8626651131237375.0
843.8877,8522807984564179.0
844.29749,8508420752493152.0
844.70728,8452666735894004.0
845.11707,8409287359509315.0
845.52679,8332967918868011.0
845.93652,8325521803151981.0
846.34619,8252568483777574.0
846.75586,8148079572277768.0
847.16553,8128058165113293.0
847.57513,8056879025368563.0
847.98474,7963188326133037.0
848.39429,7919662593268266.0
848.80383,7864827762245783.0
849.21338,7786373018956116.0
849.62286,7777618499092830.0
850.03235,7723501620934274.0
850.44177,7666018664428511.0
850.8512,7634692798197715.0
851.26062,7552639962689302.0
851.66998,7522819672494572.0
852.07935,7472166809036564.0
852.48865,7424837662142253.0
852.89801,7342845977853903.0
853.30725,7270620106485056.0
853.71655,7247895291661561.0
854.12573,7192405445685106.0
854.53497,7139287376831671.0
854.94415,7090965209979295.0
855.35333,7020080021533424.0
855.76245,6976163557960374.0
856.17157,6918714864180232.0
856.58069,6878580187675765.0
856.98975,6829986780692938.0
857.39874,6811467181197955.0
857.8078,6759000411126265.0
858.2168,6702703378876967.0
858.62573,6639377179721512.0
859.03467,6616477952538355.0
859.4436,6526085853313016.0
859.85248,6501231746455091.0
860.26135,6470846353229676.0
860.67023,6384240232964840.0
861.07904,6370259700264843.0
861.48785,6347868659230898.0
861.89661,6307508392269174.0
862.30536,6268103302159041.0
862.71405,6213472374405858.0
863.12274,6198266887436730.0
863.53143,6121319473946752.0
863.94006,6093697290686846.0
864.34869,6022010977693560.0
864.75732,5981194250835190.0
865.16589,5967516589886053.0
865.5744,5939103273200678.0
865.98297,5876125756702569.0
