Wavelength (nm),Spectral photon flux (1/[s m2 nm])
873.74017,3413981927348415.5
874.14819,3370741358656264.0
874.55615,3358236126443531.5
874.96417,3330892882941790.5
875.37207,3333464437391901.0
875.78003,3310481921412883.5
876.18793,3258532413270694.5
876.59576,3256316423389211.5
877.0036,3234570675836207.0
877.41144,3219306839761265.5
877.81921,3189873064928623.0
878.22699,3178825978665598.0
878.63477,3169486917616781.0
879.04248,3137184818392302.5
879.45013,3113545061024650.0
879.85779,3110210143180593.5
880.26544,3077233923843515.0
880.6731,3063007099338154.0
881.08063,3038125638947266.0
881.48822,3025086592535537.5
881.89575,3038452248821327.5
882.30328,2969672684383153.0
882.71075,2932073688199651.5
883.11823,2920506342888751.0
883.52563,2924121795842423.5
883.93304,2902313040332840.0
884.34045,2894634774693298.5
884.7478,2863307771218562.0
885.15509,2856152458264231.0
885.56244,2849588475320440.5
885.96973,2790267412845348.5
886.37695,2812776143531198.0
886.78418,2763307793457045.5
887.19141,2765808254826290.0
887.59857,2736148239988416.0
888.00568,2714192521157912.5
888.41284,2702119666480688.5
888.81989,2694782042913787.5
889.22699,2684814115915477.5
889.63403,2669042708843568.5
890.04102,2655348184255425.5
890.44806,2646880742317064.0
890.85498,2637049704839920.5
891.26196,2614315978416013.5
891.66882,2573098638858901.0
892.07574,2572012098903472.0
892.4826,2547224373656292.5
892.8894,2516323460803908.5
893.2962,2516907236281440.5
893.703,2520667961026163.0
894.10974,2472907950755216.5
894.51648,2436070885912139.0
894.92316,2474474834801375.0
895.32983,2469086399978264.5
895.73651,2412829235590748.5
896.14313,2413316263259817.0
896.54974,2414359014321199.5
896.9563,2389127799080046.0
897.36285,2378642561877560.0
897.76935,2357118236990143.5
898.17584,2314441380834568.0
898.58228,2324213580786116.0
898.98871,2304905824898486.5
899.39514,2271242429524692.0
899.80151,2275066958435795.0
900.20789,2245309443505317.8
900.6142,2207865863861797.2
901.02051,2199244680756452.0
901.42676,2211788079408494.0
901.83301,2155794319660568.8
902.2392,2148637418291474.5
902.64545,2158164977760126.0
903.05157,2155932516529520.5
903.4577,2136602675540790.5
903.86383,2086512951703564.2
904.2699,2079991445688406.2
904.67596,2110637928772064.0
905.08203,2067705039380151.2
905.48798,2057619011452645.2
905.89398,2042840274109393.5
906.29993,2020847674263283.2
906.70587,2025503642170234.0
907.11176,2031321879400758.5
907.51764,2000318899430007.0
907.92346,1992458097561840.8
908.32928,1976318035969830.2
908.73505,1970683181093221.0
909.14081,1953676818078431.0
909.54651,1911715642723536.2
909.95221,1908559297328982.8
910.35791,1905532750540485.0
910.76355,1887619093733063.2
911.16919,1861594477921078.5
911.57477,1889536816366355.8
911.98035,1854182317809269.0
912.38586,1836368849674484.2
912.79138,1847161564139834.2
913.1969,1838340738663527.5
913.60236,1796398346661175.8
914.00775,1786072183236224.2
914.41315,1788463707007509.8
914.81854,1777853864855443.0
915.22388,1765410511342506.5
915.62921,1744746929083902.5
916.03448,1745424059117303.8
916.43976,1740446622197470.2
916.84497,1706967060232799.0
917.25018,1736185988042257.2
917.65533,1686690315310666.5
918.06049,1698385951242216.8
918.46564,1684524030131706.8
918.87073,1686174878258253.8
919.27582,1678943694089192.8
919.68085,1670908967164387.8
920.08582,1627030573562382.5
920.49084,1642164500866901.5
