Wavelength (nm),Spectral photon flux (1/[s m2 nm])
799.49438,444752412753679.1
799.90656,441281462392275.56
800.31879,437377673323714.7
800.73096,439296332074484.06
801.14313,425158247160053.56
801.55524,436962809614719.6
801.96741,431968933380169.1
802.37946,427778409640727.44
802.79156,424462391637921.25
803.20361,427160619346914.6
803.61566,415287418543252.2
804.02765,411147207439650.56
804.43964,412474791844988.94
804.85162,411247391995775.56
805.26355,414388887110864.5
805.67548,408429420640723.7
806.0874,399450274871157.06
806.49927,407668808615951.8
806.91113,405255413469801.25
807.32294,382345482634051.1
807.7348,392182771962100.44
808.14655,385779566969382.4
808.55835,392420415859244.3
808.97009,376081206737890.0
809.38184,377779645197115.5
809.79352,389803383436543.1
810.2052,366479747092921.8
810.61688,367576024706992.3
811.02856,370342170481017.6
811.44019,377170195409829.94
811.85175,360833940715780.06
812.26337,355897869770167.25
812.67493,359923389841624.56
813.08643,353668468828184.6
813.49792,353735683658989.9
813.90942,338720733177424.9
814.32092,340944612210013.7
814.73236,349198540834065.4
815.1438,348427442591171.4
815.55518,338798950500757.44
815.96655,328862295911382.1
816.37793,337024101020086.44
816.78925,334096300640048.94
817.20056,316991660663524.1
817.61188,325139363842265.25
818.02313,335317191585321.0
818.43439,328859645470253.75
818.84564,315484115699215.2
819.25684,314538830281466.2
819.66803,313766968204886.5
820.07916,315930392300951.94
820.4903,307221361512098.75
820.90143,314186730248082.3
821.3125,310657797130884.7
821.72357,303310074167452.44
822.13464,297306298876027.25
822.54565,302398112246946.0
822.95667,291156688314063.3
823.36768,297358764962567.25
823.77863,282433782449379.44
824.18958,291763944353272.3
824.60046,282735079678243.56
825.01135,283745992436863.06
825.42224,280725512120166.97
825.83307,285482393886360.7
826.2439,284602888532230.75
826.65472,275683015757822.12
827.06549,279938538217067.9
827.47626,270248366813216.47
827.88696,271247633263689.06
828.29767,283974136256608.94
828.70837,263107471907325.34
829.11908,258455751923353.44
829.52972,260959790216976.7
829.94031,271748207959185.78
830.35089,261356775758598.62
830.76147,257931306418290.0
831.17206,253979493985849.62
831.58258,264546928444082.3
831.9931,247967571996720.2
832.40356,243986420528739.56
832.81403,253815332326926.94
833.22449,249612918185040.22
833.63489,240468322174646.56
834.04529,240704510223540.75
834.45563,241362916554271.6
834.86597,235056029890909.56
835.27631,234989437284899.0
835.68658,244289075110171.2
836.09686,241726002401615.38
836.50714,242943310010890.88
836.91736,223803025348380.47
837.32758,233881404896379.56
837.73773,240193232300521.72
838.14789,241257803998186.88
838.55804,226102390282654.53
838.96814,226779574114466.78
839.37823,228365566642493.22
839.78833,230651778327662.38
840.19836,223629189461147.75
840.6084,223093828433814.56
841.01837,227455600528806.5
841.42834,220654109184193.0
841.83832,219155856399588.66
842.24823,228561406529321.1
842.65814,223198236675187.6
843.06799,229383456329314.84
843.47784,210318401976602.6
843.8877,212866427842187.84
844.29749,218662913700620.38
844.70728,217510328850560.12
845.11707,210956052796347.8
845.52679,214886083085204.47
845.93652,209707387106589.34
846.34619,214735377336513.44
846.75586,200259487075692.84
847.16553,217504553570637.44
847.57513,213758377515048.97
847.98474,208639059455435.06
848.39429,193309642022875.78
848.80383,190261850568996.25
849.21338,203645627687032.2
849.62286,196030073775432.4
850.03235,196955683136432.47
850.44177,181632414193613.66
850.8512,196854308585323.06
851.26062,198021891566488.56
851.66998,190766588648682.28
852.07935,187431751694555.34
852.48865,199021770417736.72
852.89801,190130518891977.44
853.30725,191951214754238.5
853.71655,180578930711333.28
854.12573,197605838398837.44
854.53497,183981936565445.3
854.94415,176585464882119.47
855.35333,179315601379293.03
855.76245,181920441168740.53
856.17157,176225384785192.72
856.58069,176031103162857.53
856.98975,167795616834104.5
857.39874,175872113409735.4
857.8078,176832731393675.6
858.2168,168538701383503.88
858.62573,169167692524411.12
859.03467,174424808566448.3
859.4436,170354535123432.72
859.85248,155886848602821.0
860.26135,157861295728069.3
860.67023,161499655853673.0
861.07904,168878817975895.06
861.48785,162534463660982.9
861.89661,158248268542236.1
862.30536,-119196051523707.73
862.71405,155473474064702.72
863.12274,156305655936649.0
863.53143,161062882886333.25
863.94006,159848121295972.44
864.34869,159697881142892.4
864.75732,148380004907095.28
865.16589,152466795808488.44
865.5744,152470521252319.2
865.98297,149350624923340.2
866.39148,149928812417603.56
866.79993,134993600182199.73
867.20837,149343832817315.5
867.61682,150561679132570.56
868.02521,153996736422954.9
868.43359,141648402804926.5
868.84192,141668027756766.34
869.25024,147496181975300.97
869.65857,142291100906759.44
870.06683,142122871307434.6
870.4751,139109714136942.72
870.8833,137244322440590.64
871.2915,135054759930599.0
871.69965,132066224537499.11
872.10779,138398848429225.89
872.51593,131874018021262.53
872.92401,137462861035981.62
873.33209,134008864552638.84
873.74017,136712820650606.86
874.14819,132077545256745.3
874.55615,123671332761173.81
874.96417,120780813677377.22
875.37207,123950886925039.25
875.78003,130377035055493.42
876.18793,126057536080644.67
876.59576,134946806593057.34
877.0036,118257219883741.27
877.41144,119657429154830.95
877.81921,119384942882556.92
878.22699,121374638579056.22
878.63477,126468356466717.98
879.04248,120244062754098.06
879.45013,114613380303124.55
879.85779,114974592970657.02
880.26544,118131698775616.38
880.6731,117918007493869.44
881.08063,107392970590904.52
881.48822,111238300699091.66
881.89575,127009257989315.94
882.30328,112815417339701.38
882.71075,107199200040549.4
883.11823,109875929437007.7
883.52563,116333908263454.48
