Wavelength (nm),Spectral photon flux (1/[s m2 nm])
536.15918,85311509535227.58
536.58008,87229432608143.08
537.00092,89827598570683.44
537.42175,90845808244252.05
537.84265,86389265571772.03
538.26349,85768768487488.17
538.68433,90247360728357.62
539.10516,98177771055189.89
539.526,101740152572678.28
539.94678,92821817083210.48
540.36761,92276141349982.36
540.78839,117855007448822.78
541.20923,119066739183281.48
541.63,105103016840001.38
542.05078,107298443639442.66
542.47156,123871658145168.7
542.89233,115336969608897.58
543.31311,124239303318010.44
543.73389,125090091073178.02
544.1546,138672322064606.25
544.57538,135358434400872.61
544.99609,141502852121753.44
545.41687,139250972447126.38
545.83759,143948445847244.12
546.2583,153484694843361.16
546.67902,155993037326763.75
547.09973,157150415842413.9
547.52039,159547449497037.28
547.9411,166158518493353.44
548.36176,165873257142003.25
548.78247,173464317956054.38
549.20313,183344828967000.84
549.62378,187013619738461.78
550.04443,194331011891451.62
550.46509,190192135166865.7
550.88574,209104066624679.0
551.3064,199163712738977.44
551.72699,206244950814487.75
552.14764,209790795211856.03
552.56824,222807877024872.16
552.98883,233584888740578.62
553.40942,229524315325608.1
553.83002,239868208213392.16
554.25061,256784097672956.3
554.6712,256574304920849.75
555.09174,255449329241162.28
555.51233,272213179640471.06
555.93286,289305438523425.2
556.35339,284560773449925.6
556.77399,302603703701089.5
557.19452,295159141345189.75
557.61505,320728244406195.56
558.03552,325034983468486.25
558.45605,329317263315146.6
558.87653,330738875057087.44
559.29706,361004004277424.75
559.71753,357685773675084.44
560.138,365737925683648.1
560.55847,379302060315096.94
560.97894,397139787158589.9
561.39941,407344998916806.3
561.81989,405074324835875.0
562.2403,421561775410318.2
562.66071,444927682741972.0
563.08118,461242302825074.5
563.50159,472140486242807.8
563.922,488144406660884.5
564.34241,498280258056552.56
564.76276,512876890720612.9
565.18317,520286639005868.8
565.60358,553840650137858.6
566.02393,575495939464272.8
566.44427,585562281910595.1
566.86462,598534684938464.9
567.28497,610457298967720.4
567.70532,633846633916169.6
568.12567,654961401964041.6
568.54596,663831212883939.6
568.96631,683709956491187.5
569.3866,723888001058655.2
569.80688,726230473420558.2
570.22717,748539863175633.4
570.64746,761076852920730.6
571.06775,808342677732807.4
571.48798,828223925463447.4
571.90826,836577344858837.5
572.32849,869567792897565.5
572.74872,896386901945818.0
573.16901,913883622286938.0
573.58923,930608991730614.2
574.0094,957569600305027.6
574.42963,994918699256353.9
574.84985,1018509543572357.6
575.27002,1037013243987502.0
575.69019,1058317750662220.4
576.11035,1097240514566322.4
576.53052,1118781538121645.4
576.95068,1134105092922634.2
577.37085,1180981971329400.8
577.79095,1214500270282529.0
578.21112,1238675616122114.2
578.63123,1284342493519160.8
579.05133,1304905720826907.0
579.47144,1338412399473482.8
579.89154,1379989479843729.2
580.31165,1397233742768909.2
580.73169,1436393545267985.8
581.15179,1482473605548390.8
581.57184,1509336956239776.8
581.99188,1548434024877876.5
582.41193,1570734951706506.8
582.83197,1652938705424989.0
583.25195,1672429216650105.0
583.672,1699538043015641.5
584.09198,1754859394650444.2
584.51202,1792645745113176.2
584.93201,1815580350214196.8
585.35199,1854193486726541.8
585.77197,1895930395181163.0
586.19189,1947578222301613.0
586.61188,2001461247676605.8
587.0318,2038994096991366.2
587.45172,2094225959484553.5
587.87164,2144212418137477.5
588.29156,2187134832423587.2
588.71149,2220208377388273.5
589.13141,2276732276026641.0
589.55127,2333525846718454.0
589.97113,2392667926751236.5
590.39099,2418511155382469.5
590.81085,2477799987362910.5
591.23071,2540306492043615.0
591.65057,2549480681506810.5
592.07037,2624996787789121.5
592.49023,2648685159312787.0
592.91003,2729871267606284.5
593.32983,2771075931125237.5
593.74963,2801668071399017.0
594.16943,2882709276126472.5
594.58917,2926236314409448.0
595.00897,2982362153831176.5
595.42871,3020708143990799.5
595.84845,3083150488995396.5
596.26819,3149966343621323.5
596.68793,3192181568498676.5
597.10767,3233056557396360.0
597.52734,3318723499288599.5
597.94708,3355852231756805.5
598.36676,3413094631841828.5
598.78644,3491979941294732.5
599.20612,3533622402880906.0
599.62573,3603899219106684.5
600.04541,3652046871760620.0
600.46503,3702964396782278.5
600.88464,3781011792564488.0
601.30426,3822624587167683.5
601.72388,3902807690681443.0
602.14349,3939224930554823.0
602.56311,3997720779205150.0
602.98267,4073858981188393.5
603.40222,4100590146556373.5
603.82178,4192369028823591.5
604.24133,4231038733690200.0
604.66089,4316610277835007.0
605.08038,4366501382175795.0
605.49994,4399436199079157.0
605.91943,4468474982660778.0
606.33893,4546547180436288.0
606.75842,4611454244723984.0
607.17792,4698093566553992.0
607.59735,4733560489295910.0
608.01685,4782962750894424.0
608.43628,4870758313057952.0
608.85571,4927258584132864.0
609.27515,4978150726154716.0
609.69458,5075514290322216.0
610.11395,5130235823973082.0
610.53339,5197227474534428.0
610.95276,5266359950559280.0
611.37213,5312196393151222.0
611.7915,5396662689060364.0
612.21082,5460475176226494.0
612.63019,5527670428480346.0
613.0495,5594792006119902.0
613.46881,5683771680543664.0
613.88812,5724557202592214.0
614.30743,5803938615081944.0
614.72675,5866581603869653.0
615.146,5913850513281229.0
615.56531,5950145441881752.0
615.98456,6031066046527947.0
616.40381,6094496748432881.0
616.823,6157141129879397.0
617.24225,6214113126770592.0
617.66144,6286561573548894.0
618.08069,6358854160990353.0
618.49988,6422354634736537.0
618.91907,6466095820518965.0
619.3382,6511462335851791.0
619.75739,6576813033898823.0
620.17651,6659673724674852.0
620.59564,6707410589784453.0
621.01477,6744603530658570.0
621.4339,6812477076029969.0
621.85303,6858800272977384.0
622.27209,6877455852714751.0
622.69116,6937026361052970.0
623.11023,6990623214470110.0
623.5293,7093094119357755.0
623.94836,7091343777483272.0
624.36743,7153894316842358.0
624.78644,7224940866117854.0
625.20544,7258492029967595.0
625.62445,7309975790014289.0
626.04346,7351504426696436.0
626.4624,7435297280548849.0
626.88141,7440138558089766.0
627.30035,7530214564701672.0
627.7193,7558541408041786.0
628.13824,7583853118985511.0
628.55719,7653456712588885.0
628.97607,7671425019510639.0
629.39496,7698754214615081.0
629.81384,7712480820102598.0
630.23273,7794680403926542.0
630.65161,7791231252532622.0
631.0705,7863518675100961.0
631.48932,7917934370361669.0
631.90814,7932379836155276.0
632.32697,7964991707338230.0
632.74579,8025599850757156.0
633.16455,8035054924602492.0
633.58337,8103567596406497.0
634.00214,8157369232284377.0
634.4209,8151395457126633.0
634.83966,8152974043152605.0
635.25836,8188910962189065.0
635.67712,8260483563507439.0
636.09583,8316559289094158.0
636.51453,8351100978380087.0
636.93323,8382174078876379.0
637.35193,8410372136420609.0
637.77057,8461476530199913.0
638.18921,8486695763858289.0
638.60785,8547040207775838.0
639.02649,8584888944220070.0
639.44513,8608936564591414.0
639.86371,8662608684297071.0
640.28235,8702136725756980.0
640.70093,8716601991072211.0
641.11951,8775169630422502.0
641.53802,8801195499182845.0
641.9566,8829095660541951.0
642.37512,8845642348225219.0
642.79364,8856153665442520.0
643.21216,8938067680955005.0
643.63068,8937447473826200.0
644.04913,8936285920264246.0
644.46759,8960014088583614.0
644.88605,8982000028469651.0
645.3045,9002130778937077.0
645.72296,9025090735737814.0
646.14136,9046206711437304.0
646.55981,9075919938758738.0
646.97821,9065552256794248.0
647.39655,9103925241176384.0
647.81494,9092617335914842.0
648.23334,9142070312618076.0
648.65167,9181820447067360.0
649.07001,9170118091368724.0
649.48834,9179596956200566.0
649.90662,9204573253403402.0
650.32495,9173038335373686.0
650.74323,9212289196118172.0
651.1615,9167296703043208.0
651.57971,9175988740690452.0
651.99799,9173041909230746.0
652.4162,9176752138458018.0
652.83447,9147680830288040.0
653.25262,9154491150428346.0
653.67084,9137745821033636.0
654.08905,9102034906879004.0
654.5072,9076020836247672.0
654.92535,9092906457134076.0
655.34351,9051898258531566.0
655.76166,9051015824403544.0
656.17975,9026561355068008.0
656.59784,8994237720053264.0
657.01593,8982744232668058.0
657.43402,8968482344192844.0
657.85211,8927855082914184.0
658.27014,8903021305336149.0
658.68817,8873297417425153.0
659.1062,8869625593965427.0
659.52423,8888770325525078.0
659.94226,8856047092847076.0
660.36023,8905863824435571.0
660.7782,8889112644624692.0
661.19617,8855018656296590.0
661.61407,8862374464280828.0
662.03204,8820706409455894.0
662.44995,8824498833129416.0
662.86786,8795289025506357.0
663.28577,8854345919061298.0
663.70361,8834832759139141.0
664.12152,8802205272614358.0
664.53937,8804627466041317.0
664.95721,8760238236455270.0
665.375,8751380374692766.0
665.79285,8742475530240901.0
666.21063,8748623374888135.0
666.62842,8772382461130396.0
667.0462,8760728000073126.0
667.46399,8761942243655083.0
667.88171,8726476439935728.0
668.29944,8704749796487432.0
668.71716,8701894706982108.0
669.13489,8689528608811682.0
669.55255,8667067428620572.0
669.97021,8675551681866569.0
670.38788,8659205368320775.0
670.80554,8637776033015560.0
671.22321,8603674100617689.0
671.64081,8580253627548459.0
672.05841,8593908773085171.0
672.47601,8581698294649609.0
672.89355,8530537069432987.0
673.31116,8538460749472025.0
673.7287,8528783771396884.0
674.14624,8499451473972837.0
674.56378,8421121892501102.0
674.98126,8400926418998927.0
675.39874,8388746046932300.0
675.81622,8362779489873419.0
676.2337,8309755362751893.0
676.65118,8318125238723554.0
677.0686,8260112159895942.0
677.48602,8235434903504286.0
677.90344,8192716835774911.0
678.32086,8136890737139369.0
678.73822,8111951427611466.0
679.15558,8076562362972965.0
679.57294,8058153844996487.0
679.9903,8009967821409052.0
680.40759,8017319268807182.0
680.82495,7919344196676288.0
681.24225,7884915443606393.0
681.65948,7879111792926327.0
682.07678,7874031179386231.0
682.49402,7822850182581392.0
682.91125,7788193030069843.0
683.32849,7770998886446577.0
683.74573,7745955835221949.0
684.1629,7690841314383549.0
684.58008,7661944073105273.0
684.99725,7620984791890899.0
685.41437,7661423488820126.0
685.83154,7612388991901037.0
686.24866,7541651371065379.0
686.66577,7549589701338009.0
687.08289,7478148063764798.0
687.49994,7517734787515032.0
687.91699,7482623119759271.0
688.33405,7434914737916687.0
688.7511,7411517300994602.0
689.16809,7376388393363480.0
689.58508,7363118534659793.0
690.00208,7347192573488679.0
690.41907,7308533508019707.0
690.836,7261385795813305.0
691.25299,7236504666488113.0
691.66992,7169781101806803.0
692.08679,7156913985772123.0
692.50372,7137184105622484.0
692.92059,7142637580989947.0
693.33746,7117087728508115.0
693.75433,7094958216127806.0
694.17114,7069507008343439.0
694.58801,7030631782908888.0
695.00482,7024185562395374.0
695.42157,7012975347284035.0
695.83838,6965549921078930.0
696.25513,6922359911631682.0
696.67188,6938823349868792.0
697.08862,6893653168516867.0
697.50531,6848972954289443.0
697.92206,6824506106887221.0
698.33875,6813945874857944.0
698.75537,6783927888021403.0
699.17206,6760450068319042.0
699.58868,6713822799225793.0
700.00531,6684476389604215.0
700.42194,6653573891780796.0
700.8385,6646558834989159.0
701.25513,6640165277537120.0
701.67169,6578736797977334.0
702.0882,6557417525573507.0
702.50476,6489752268295138.0
702.92126,6464494037432596.0
703.33777,6439442435052204.0
703.75427,6374620732019016.0
704.17072,6354937068809315.0
704.58716,6322809682193974.0
705.0036,6284550931839733.0
705.42004,6238371358625763.0
705.83643,6186599981176337.0
706.25281,6165693447543145.0
706.66919,6115483896205554.0
707.08557,6110791148067975.0
707.50189,6047122007908435.0
707.91821,6013657565755282.0
708.33453,5984092031351556.0
708.75085,5936576014293519.0
709.16711,5898799706022338.0
709.58337,5861655155504441.0
709.99963,5828751289890726.0
710.41589,5805418464429901.0
710.83209,5761739946127668.0
711.24829,5727497264807857.0
711.66449,5718318444780280.0
712.08063,5655792665846702.0
712.49677,5623214636079683.0
712.9129,5601974159508689.0
713.32904,5569586603328184.0
713.74512,5551709087397509.0
714.16125,5517063912354612.0
714.57727,5446718432998429.0
714.99335,5406619562551286.0
715.40936,5383814443623366.0
715.82538,5379068364496918.0
716.24139,5319831867418502.0
716.65741,5299870478598121.0
717.07336,5260980693420865.0
717.48932,5241353054063607.0
717.90527,5209315045251335.0
718.32117,5163720895765716.0
718.73712,5118495543747330.0
719.15302,5131618511592225.0
719.56885,5130390182382515.0
719.98474,5096618227361523.0
720.40057,5063626595924678.0
720.81641,5046026641094171.0
721.23218,5011226292251726.0
721.64801,4996578545243688.0
722.06378,4980605720073943.0
722.47949,4940520080732416.0
722.89526,4946636619438770.0
723.31097,4917840481033012.0
723.72668,4901592611341334.0
724.1424,4893691278167551.0
724.55804,4879726142614117.0
724.97369,4828607462641574.0
725.38934,4821116418943031.0
725.80499,4788404468444472.0
726.22058,4785411508818092.0
726.63617,4749947036051474.0
727.05176,4741024485829296.0
727.46729,4720703119159868.0
727.88281,4706845391213476.0
728.29834,4677028622768559.0
728.71387,4637958084788067.0
729.12933,4623364554799064.0
729.5448,4592245223534285.0
729.96027,4571579121831029.0
730.37567,4558523302238548.0
730.79114,4506057981371827.0
731.20648,4487584905823813.0
731.62189,4467270749916522.5
732.03723,4401693509125371.5
732.45264,4394922135901306.0
732.86792,4369334081242206.0
733.28326,4328435691407067.0
733.69855,4303397359226691.5
734.11383,4279394665328373.0
734.52911,4205063503772071.5
734.94434,4204093274048607.0
735.35956,4160708414567828.5
735.77478,4105209343964745.0
736.18994,4084970214987433.0
736.60516,4059026878682590.5
737.02032,4025689246323759.5
737.43542,3966046525553717.5
737.85059,3930792606236116.0
738.26569,3901398458448802.0
738.68079,3875491696975219.5
739.09583,3842813845166097.0
739.51086,3837359097903731.0
739.9259,3786278397403901.0
740.34094,3802946987744648.0
740.75592,3771317445589010.0
741.1709,3743393648455942.5
741.58588,3755382813054182.5
742.00079,3715764118522973.0
742.41577,3729922028720002.5
742.83069,3695601860438313.5
743.24554,3683018151311315.0
743.6604,3666977875066163.0
744.07526,3659024441469672.5
744.49011,3638983695031147.5
744.90497,3619159449934810.5
745.31976,3587866019066643.5
745.7345,3571700331697263.5
746.14929,3549840462427938.5
746.56403,3547474334151187.5
746.97876,3519160418277892.0
747.39349,3498754911552650.5
747.80817,3497594881181703.5
748.22284,3470637745890669.0
748.63751,3428783846236686.5
749.05212,3410750032403409.0
749.4668,3391255184238762.0
749.88135,3351980027014846.5
750.29596,3344233936088274.5
750.71051,3331311364192984.0
751.12506,3315921625701974.0
751.53961,3283328520475773.5
751.9541,3274072523358014.5
752.36859,3242010452996529.5
752.78308,3233534788995622.5
753.19751,3219957168155503.5
753.612,3222163435138427.5
754.02637,3176619435835197.5
754.4408,3177170408646658.5
754.85516,3142646908680384.5
755.26953,3125308783405710.5
755.6839,3107916944379301.0
756.09821,3098934573673924.0
756.51251,3057316874456599.5
756.92682,3042091977665119.5
757.34106,3025856808598528.0
757.75531,3009801062963360.5
758.16956,2971112688429137.5
758.5838,2948867291853663.0
758.99799,2929595679431907.0
759.41217,2915616165026853.5
759.82629,2908127258272147.5
760.24048,2881260436609953.5
760.65454,2858552762669885.0
761.06866,2842023426959955.5
761.48273,2813662549824292.0
761.89679,2814320642196003.0
762.31085,2783674059419190.5
762.72491,2764642885390000.0
763.13892,2756721388952431.5
763.55286,2735543961020495.5
763.96686,2718497330371985.0
764.3808,2716176087223781.0
764.79474,2704449168835464.0
765.20862,2699958970771722.5
765.62256,2671560653149879.5
766.03644,2667068845676347.0
766.45026,2650886542464469.0
766.86407,2621968947839767.5
767.27789,2598824097654591.0
767.69171,2602709646989753.5
768.10547,2588641575534086.5
768.51923,2577080105770326.5
768.93298,2567140082097066.0
769.34668,2528921509131874.5
769.76038,2526518328433498.5
770.17407,2522631205392976.0
770.58777,2483277018844220.5
771.0014,2470855178266530.0
771.41498,2472700942117655.5
771.82861,2446597050896102.5
772.24219,2414078547240436.5
772.65576,2414721532961830.0
773.06927,2404394862721207.5
773.48285,2383129233411877.5
773.8963,2370011191841556.0
774.30981,2344499126832039.0
774.72327,2334805885660212.5
775.13672,2309818008539168.5
775.55017,2304264086047543.0
775.96356,2276013473285365.0
776.37695,2274485097505482.0
776.79028,2250660974444435.0
777.20367,2240624639153601.2
777.617,2228279728777506.5
778.03027,2209866046083296.5
778.4436,2191817418200724.0
778.85687,2184158305269098.2
779.27008,2182219273725762.5
779.68335,2151139952971507.8
780.09656,2140744116806593.8
780.5097,2120300908661346.5
780.92291,2101846589316726.8
781.33606,2103420986196295.8
781.74915,2087762614740854.2
782.16229,2074235155157051.8
782.57538,2051970609969152.5
782.9884,2050057925326003.2
783.40149,2028542407255712.5
783.81451,2004430886853563.8
784.22748,2005190088428193.5
784.6405,2003048928917864.0
785.05347,1976175600144671.0
785.46643,1985301688067891.8
785.87933,1960039028364239.0
786.29224,1974741971503298.5
786.70514,1953101967272334.5
787.11798,1955762525796344.2
787.53082,1935338114854952.5
787.94366,1925741544746529.2
788.35645,1915409698554467.0
788.76923,1903949224551969.5
789.18201,1883616487159964.0
789.59473,1879391128472218.8
790.00745,1872174506119619.5
790.42017,1858926602705594.8
790.83282,1854336103383530.0
791.24554,1838881641357937.8
791.65814,1801681713515527.8
792.0708,1823982176934019.0
792.4834,1779797015907539.2
792.89594,1799742790853525.2
793.30853,1790085761372235.5
793.72107,1772831207295986.8
794.13354,1762251802892586.2
794.54608,1748174068151773.5
794.9585,1731032875882511.5
795.37097,1715968929235740.2
795.78339,1707608929129672.8
796.1958,1714543328594482.8
796.60822,1698265863174496.8
797.02057,1686923328768054.5
797.43292,1662604143066527.8
797.84528,1675255805463533.0
798.25757,1647164317623731.0
798.66986,1627966423957223.0
799.08209,1621150814788923.8
799.49438,1614492214113480.5
799.90656,1598759263590030.2
800.31879,1603578954080884.2
800.73096,1576204173377514.2
801.14313,1589536712577506.5
801.55524,1568476815812042.0
801.96741,1554512856408056.8
802.37946,1548377962359242.8
802.79156,1532260655433358.5
803.20361,1531023197074869.2
803.61566,1516668086741748.0
804.02765,1506761072719174.2
804.43964,1495105894112358.8
804.85162,1491144174185441.8
805.26355,1493776999101374.2
805.67548,1460731621056998.0
806.0874,1455894890327398.0
806.49927,1438566134367163.2
806.91113,1439547979060984.5
807.32294,1407149087111051.8
807.7348,1431197514472875.0
808.14655,1394497680266355.8
808.55835,1385926381309695.5
808.97009,1378240634854292.0
809.38184,1394811757199945.0
809.79352,1359373945218347.2
810.2052,1364883923927663.5
810.61688,1366668080750859.0
811.02856,1369622466186512.2
811.44019,1355290414454762.2
811.85175,1341993603138668.0
812.26337,1364250595657929.8
812.67493,1328851333647934.8
813.08643,1318010410494997.5
813.49792,1317950692342365.5
813.90942,1302960609795002.0
814.32092,1302802531280139.5
814.73236,1290260278867457.2
815.1438,1277642027262135.2
815.55518,1266491260168430.2
815.96655,1259576342036867.2
816.37793,1244171246508265.8
816.78925,1224543097862941.2
817.20056,1226777340721139.8
817.61188,1226675880592635.5
818.02313,1223737249019514.0
818.43439,1203261746694048.5
818.84564,1217019564084858.8
819.25684,1188300216827917.8
819.66803,1181006320704859.0
820.07916,1174693611567544.5
820.4903,1189466629319184.0
820.90143,1176911957467847.2
821.3125,1171610487071846.2
821.72357,1163808555527164.0
822.13464,1156277098906505.5
822.54565,1158895610892551.2
822.95667,1142976242584711.8
823.36768,1139953067564504.2
823.77863,1131061476289683.5
824.18958,1127731751687018.5
824.60046,1114585037325552.9
825.01135,1106884089998518.1
825.42224,1106685151257797.9
825.83307,1106974158051894.5
826.2439,1096906966217972.8
826.65472,1085764514750536.9
827.06549,1085059558086405.8
827.47626,1081709041039661.8
827.88696,1070328498824286.8
828.29767,1069238951545430.4
828.70837,1057478858305561.2
829.11908,1056639741776793.5
829.52972,1041828684826173.5
829.94031,1043648468990006.8
830.35089,1031611953527525.8
830.76147,1037383386578606.8
831.17206,1026534221543955.8
831.58258,1018131928849138.5
831.9931,1024465433829367.8
832.40356,1003608356549487.8
832.81403,1001115049509847.5
833.22449,994684548646817.0
833.63489,973601450387186.0
834.04529,985417474254174.5
834.45563,972197323734963.1
834.86597,962469169711043.0
835.27631,957125927206072.6
835.68658,961190234915367.1
836.09686,949750330313648.9
836.50714,938976723483651.8
836.91736,919164264641509.1
837.32758,930194989274489.6
837.73773,936043469459146.4
838.14789,910591413426778.9
838.55804,910264968944079.4
838.96814,897218189263821.0
839.37823,899851073856181.9
839.78833,900207196174775.8
840.19836,901012211480391.8
840.6084,891107735164611.5
841.01837,884699935266191.0
841.42834,877526376547978.6
841.83832,874583184887109.4
842.24823,879160939272992.4
842.65814,868050022910305.1
843.06799,866322237415187.1
843.47784,854889497936654.6
843.8877,858243803992505.0
844.29749,845588318258710.4
844.70728,837307087694037.4
845.11707,840894266007664.1
845.52679,838988509280416.4
845.93652,828352837509802.0
846.34619,814710878311473.0
846.75586,805202790321676.5
847.16553,808768931997058.4
847.57513,791010524129649.4
847.98474,782549178250247.4
848.39429,781194776786248.4
848.80383,767001293596137.6
849.21338,763758882114166.8
849.62286,758352322191814.1
850.03235,761285731371125.5
850.44177,754710950610915.0
850.8512,756553733130026.5
851.26062,746655888996898.6
851.66998,723866525593000.9
852.07935,731453963309656.1
852.48865,716727484347468.6
852.89801,734631583758099.1
853.30725,724495532011123.0
853.71655,715796305465547.1
854.12573,716298810594156.9
854.53497,706906252860026.5
854.94415,704547291795936.0
855.35333,704595321451801.1
855.76245,701526207174911.0
856.17157,681668964140985.8
856.58069,690576610971374.5
856.98975,683658650053609.0
857.39874,677044242971772.4
857.8078,674866249759863.5
858.2168,652281985376005.6
858.62573,657662142281729.5
859.03467,670633315695137.4
859.4436,651000950040056.4
859.85248,648979638490852.1
860.26135,654821855624622.0
860.67023,637735423285737.8
861.07904,640232646167593.4
861.48785,640744928132078.8
861.89661,645726754086628.8
862.30536,490100134271257.5
862.71405,631807878216452.8
863.12274,619000116944602.1
863.53143,631232591820109.8
863.94006,626817021095919.9
864.34869,615070318834555.2
864.75732,605229300318650.6
865.16589,627235629800807.4
865.5744,609317379375008.9
865.98297,602594841267813.2
866.39148,596215334175492.2
866.79993,600224175968012.2
867.20837,607166811078417.8
867.61682,591199812811510.5
868.02521,590797888433046.4
868.43359,592034850346046.6
868.84192,583576228237364.4
869.25024,575928303248205.4
869.65857,581705314215430.0
870.06683,574679147654007.6
870.4751,572810403685057.2
870.8833,567418888958764.4
871.2915,566860511443766.9
871.69965,565301920529516.5
872.10779,570980711303637.8
872.51593,545216337312851.56
872.92401,549949491833681.1
873.33209,559025248756975.8
873.74017,558957601493733.9
874.14819,554666462479560.4
874.55615,537856428789988.94
874.96417,544901946762880.0
875.37207,534538199864231.8
875.78003,525688167300088.75
876.18793,532076583409276.94
876.59576,536488526655510.25
877.0036,526791279753527.7
877.41144,514767866364071.4
877.81921,514683990690146.4
878.22699,523402926497059.75
878.63477,518803098093501.25
879.04248,500223405121934.5
879.45013,502512163419368.06
879.85779,505745888619822.0
880.26544,501881350104516.8
880.6731,496910979586383.94
881.08063,496423750615153.44
881.48822,494312633272624.0
881.89575,498678455052787.8
882.30328,470836947253365.56
882.71075,469280505765179.6
883.11823,471266345184152.6
883.52563,476024654062859.7
883.93304,465906109274987.44
884.34045,459573479276409.4
884.7478,457007649529823.5
885.15509,458617740091749.94
885.56244,465466849704799.3
885.96973,451456861324421.5
886.37695,470933096554746.7
886.78418,448753192706194.56
887.19141,441253663577045.3
887.59857,436735467704171.3
888.00568,442532557395109.6
888.41284,438178651342813.44
888.81989,430680340954779.5
889.22699,437534913952823.6
889.63403,435184211871180.8
890.04102,420920566236468.0
890.44806,428308847196150.4
890.85498,409963356949258.75
891.26196,427829262096107.6
891.66882,422024479953931.06
892.07574,414400084320155.3
892.4826,408678987077739.56
892.8894,400621504557227.44
893.2962,403288008734830.75
893.703,399598884118759.75
894.10974,389763462474553.25
894.51648,394563686667604.56
894.92316,384152580171839.0
895.32983,383887434086164.56
895.73651,389761196458826.7
896.14313,387519693485757.06
896.54974,386302061748034.7
896.9563,374390488799660.2
897.36285,387647854734906.75
897.76935,380293079200119.5
898.17584,362159980219288.1
898.58228,359943030801608.44
898.98871,360346078000103.2
899.39514,357785638825980.8
899.80151,366942506702577.44
900.20789,356281088075013.56
900.6142,348548612208522.1
901.02051,376302891895147.75
901.42676,357013945308457.94
901.83301,357623126177572.25
902.2392,355888124531742.4
902.64545,362973324067728.75
903.05157,365400131468815.7
903.4577,343839053273289.06
903.86383,345042401537126.2
904.2699,347753861732622.0
904.67596,347587380923835.3
905.08203,345084440445594.6
905.48798,348442082567316.8
905.89398,343255091114019.8
906.29993,332803461263650.3
906.70587,334779676014699.06
907.11176,327644580731226.0
907.51764,340142772260748.8
907.92346,332097204730837.5
908.32928,329197867266892.7
908.73505,314102871269276.9
909.14081,325760454086537.56
909.54651,320798554297255.8
909.95221,306212626218043.56
910.35791,300502642906350.9
910.76355,326720627103977.56
911.16919,303936428431050.4
911.57477,301775792012369.06
911.98035,306078143218023.5
912.38586,303291983865012.8
912.79138,312657229533167.25
913.1969,311800112364478.6
913.60236,302797981929105.94
914.00775,304329248975609.3
914.41315,314794186947703.7
914.81854,305744714609534.75
915.22388,300277473033903.7
915.62921,290430259836647.1
916.03448,295120009995679.4
916.43976,261217196631395.03
916.84497,278618508344676.9
917.25018,280665268789570.9
917.65533,275239768689741.6
918.06049,277556696904283.12
918.46564,280265737187130.34
918.87073,279440883248583.6
919.27582,283525571917104.94
919.68085,271633945714525.12
920.08582,272661327263658.47
920.49084,281408121907293.2
